"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-960.429146190164,556.573039054846
0.0125,-835.940040173037,478.819916112508
0.025,-711.450934155909,401.066793170169
0.0375,-477.975530300885,263.380403370872
0.05,-170.75843862352,87.302290702059
0.0625,163.605554407375,-100.050645053723
0.075,474.182710058385,-270.148618588281
0.0875,713.510682604529,-397.393484093329
0.1,844.825997177121,-462.976656161714
0.1125,847.721537146459,-457.658187704692
0.125,721.312722491883,-383.055845996449
0.1375,484.456881506749,-251.287119608063
0.15,172.898005919824,-82.9826734563988
0.1625,-166.068065252503,95.9100126402823
0.175,-480.829745392658,258.144347124933
0.1875,-723.283091982261,379.333918745611
0.2,-856.208245432859,441.595548794929
0.2125,-858.96921579513,436.205624913363
0.225,-730.727354487804,364.805421259275
0.2375,-490.62438944513,239.027865075594
0.25,-174.932244094789,78.610224707158
0.2625,168.430484319546,-91.7041041134275
0.275,487.173171111317,-245.978231219375
0.2875,732.60199793759,-361.034109655878
0.3,867.047551478524,-419.932691456017
0.3125,869.673382359716,-414.474416065785
0.325,739.674601124575,-346.320994298033
0.3375,496.480957170264,-226.617954628821
0.35,176.854349061986,-74.1865169064447
0.3625,-170.687847274532,87.4447812650514
0.375,-493.205604126346,233.653539927745
0.3875,-741.451401827044,342.499753887473
0.4,-877.338437512861,398.001807309879
0.4125,-879.823391984202,392.479234983996
0.425,-748.149583754789,327.614710896169
0.4375,-502.023251158463,214.063101385488
0.45,-178.656493437358,69.7131312017356
0.4625,172.826233434341,-83.1208248812028
0.475,498.929147601873,-221.179335634513
0.4875,749.829052287459,-323.752322308211
0.5,887.068288057981,-375.817696083607
0.5125,889.413414186743,-370.23507060606
0.525,756.147330100183,-308.70081248793
0.5375,507.248302328188,-201.376123552565
0.55,180.358899437775,-65.2027341661965
0.5625,-174.866690238333,78.7519007392423
0.575,-504.331850408134,208.565212785188
0.5875,-757.73252755138,304.798065574367
0.6,-896.236878901273,353.399562153216
0.6125,-898.439423041966,347.759476925484
0.625,-763.675260262702,289.595947184996
0.6375,-512.148520632864,188.561185146791
0.65,-181.942685398187,60.6507724591888
0.6625,176.792226227055,-74.3303727827269
0.675,509.41519324169,-195.821803066528
0.6875,765.1576417895,-285.655818122216
0.7,904.84082914387,-330.759388129586
0.7125,906.90448915462,-325.066704134105
0.725,770.717410326678,-270.310114757776
0.7375,516.732880291635,-175.628775220492
0.75,183.411051874872,-56.0576153737274
0.7625,-178.60301708203,69.8638333817703
0.775,-514.185754965933,182.957666905821
0.7875,-772.098283731828,266.330428042825
0.8,-912.878776934926,307.911281539419
0.812500000000001,-914.798360252419,302.167477041062
0.825000000000001,-777.27729295355,250.851458753952
0.837500000000001,-520.990883407119,162.583790448956
0.850000000000001,-184.761028151946,51.4279948350048
0.862500000000001,180.301929516484,-65.3510914788166
0.875000000000001,518.622257737743,-169.973777696537
0.887500000000001,778.562484880544,-246.839733884444
0.900000000000001,920.340893716674,-284.866118350254
0.912500000000001,922.115574231138,-279.076428317889
0.925000000000001,783.345675177894,-231.232144179387
0.937500000000001,524.912940255701,-149.434534749029
0.950000000000001,186.006348577057,-46.7663724144475
0.962500000000001,-181.894790247478,60.7992172852598
0.975000000000001,-522.737444554335,156.881755935743
0.987500000000001,-784.529728506082,227.189215870496
1,-927.218576019185,261.639290901074
1.0125,-928.845642453335,255.805260513206
1.025,-788.916061205444,211.464236648584
1.0375,-528.511254620104,136.191875400412
1.05,-187.11688014312,42.0762046394287
1.0625,183.367122592626,-56.2075228373181
1.075,526.520901588169,-143.690689015555
1.0875,789.995659690316,-207.394222319438
1.1,933.506155651059,-238.245143305729
1.1125,934.9852728276,-232.372881665795
1.125,793.982731392865,-191.564827393145
1.1375,531.766483314686,-122.860147518279
1.15,188.115499804265,-37.3590523208663
1.1625,-184.721943755569,51.5794671089744
1.175,-529.968814597507,130.408347885966
1.1875,-794.95884660098,187.466931118785
1.2,-939.200383486601,214.702163061825
1.2125,-940.53185603574,208.794904846533
1.225,-798.549035977482,171.545216768406
1.2375,-534.687879539078,109.455969832265
1.25,-188.994769177501,32.6192330110181
1.2625,185.964195550157,-46.9189258241979
1.275,533.072910390362,-117.045208574335
1.2875,799.42378214471,-167.424982495754
1.3,944.302653758063,-191.026207785656
1.3125,945.485749724103,-185.08865325394
1.325,802.611992220337,-151.419794307691
1.3375,537.27412617156,-95.9810399957354
1.35,189.757415245682,-27.8583142604258
1.3625,-187.079226968818,42.2276168838492
1.375,-535.852093290658,103.608342147166
1.3875,-803.384036277652,147.279858361341
1.4,-948.813927937616,167.23198464796
1.4125,-949.848687469517,161.265845530718
1.425,-806.167698871149,131.196742072844
1.4375,-539.527086495616,82.448542964752
1.45,-190.400888644085,23.0810540556887
1.4625,188.085792403978,-37.5142886516364
1.475,538.290472078275,-90.107461916929
1.4875,806.839487713244,-127.040185908656
1.5,952.728610407604,-143.330248313267
1.5125,953.612495807475,-137.339729515228
1.525,809.225700061251,-110.892487396392
1.5375,541.431515962821,-68.8591331401154
1.55,190.92411619195,-18.2871271847484
1.5625,-188.970718649286,32.7740858475393
1.575,-540.39659734745,76.5484035097258
1.5875,-809.787759386738,106.719297416893
1.6,-956.038753763602,119.336690627695
1.6125,-956.773495443346,113.325207840747
1.625,-811.765243760274,90.516268950795
1.6375,-542.994818761719,55.2279566950104
1.65,-191.323284570911,13.4816009721376
1.6625,189.737291731438,-28.0159749566117
1.675,542.155564528283,-62.9408338447495
1.6875,812.220171130772,-86.3277045945098
1.7,958.743816276791,-95.2665211724134
1.7125,959.325788550504,-89.2394507595669
1.725,813.786546771313,-70.0830493189715
1.7375,544.214935469497,-41.5605784690112
1.75,191.59455872149,-8.6667710923733
1.7625,-190.378733200978,23.2341346675628
1.775,-543.56781603393,49.2918447817661
1.7875,-814.138751103326,65.8859373582013
1.8,-960.836530305155,71.1379329411812
1.8125,-961.268180542445,65.0989139632918
1.825,-815.292608623644,49.6069629149038
1.8375,-545.087646445124,27.8708668194754
1.85,-191.759377510982,3.85085504638054
1.8625,190.908095052073,-18.4423214561118
1.875,544.634927417948,-35.6143395682975
1.8875,815.5390260166,-45.4029919314504
1.9,962.325765770318,-46.9679458394707
1.9125,962.602438575198,-40.9213260745905
1.925,816.28811033987,-29.1020203023192
1.9375,545.617281332988,-14.164956550435
1.95,191.798999293545,0.967330383817942
1.9625,-191.311593896906,13.6375175976571
1.97499999999999,-545.360691400427,21.9164997761925
1.98749999999999,-816.425273701361,24.8958924690689
1.99999999999999,-963.209271677137,22.771062752617
2.01249999999999,-963.334428224767,16.7189478328035
2.02499999999999,-816.770571383035,8.58278968245065
2.03749999999999,-545.809373216272,0.450026446527099
2.04999999999999,-191.715274179317,-5.78631971354344
2.06249999999999,191.59163663877,-8.82773301450252
2.07499999999999,545.748594739256,-8.20636938293259
2.08749999999999,816.800939932278,-4.37147304159032
2.09999999999999,963.488476827893,1.44013119643239
2.11249999999999,963.460679184184,7.49354549961237
2.12499999999999,816.738142336054,11.9450773832463
2.13749999999999,545.659935247031,13.2657706990042
2.14999999999999,191.512220115646,10.6026630527868
2.16249999999999,-191.757396158965,4.00955076656964
2.17499999999999,-545.785469987574,-5.50991657620751
2.18749999999999,-816.666826913442,-16.1551659909746
2.19999999999999,-963.161284958201,-25.6515248397305
2.21249999999999,-962.983883225818,-31.7023856998975
2.22499999999999,-816.180834488725,-32.4649574216481
2.23749999999999,-545.164281840207,-26.972310655509
2.24999999999999,-191.19094327246,-15.4143925516619
2.26249999999999,191.802923036424,0.811008228221621
2.27499999999999,545.480886236733,19.2242992616345
2.28749999999999,816.01297146058,36.6724595198988
2.29999999999999,962.223163225734,49.8462793802233
2.31249999999999,961.893360651821,55.8910511060595
2.32499999999999,815.118318209161,52.9655237895927
2.33749999999999,544.306809701068,40.6627275805446
2.34999999999999,190.748490921901,20.2101011685951
2.36249999999999,-191.723037496,-5.63080204174317
2.37499999999999,-544.832589549565,-32.9259710825556
2.38749999999999,-814.838134514438,-57.1640716078136
2.39999999999999,-960.673219057099,-74.0085589735651
2.41249999999999,-960.189197403845,-80.0416892642603
2.42499999999999,-813.536463788003,-73.4276447726743
2.43749999999999,-543.109511852544,-54.3253952557265
2.44999999999999,-190.178338025989,-24.9961322933459
2.46249999999999,191.516249555196,10.4469290009346
2.47499999999999,543.835628847156,46.6048903887021
2.48749999999999,813.148371854252,77.6190834368219
2.49999999999999,958.513261943969,98.1199588791342
2.51249999999999,957.878283438368,104.138498927107
2.52499999999999,811.439057123509,93.8415322304833
2.53749999999999,541.584294729006,67.9515308069619
2.54999999999999,189.471545715525,29.761228465465
2.56249999999999,-191.184194283448,-15.2547434256074
2.57499999999999,-542.492937000781,-60.2499247572184
2.58749999999999,-810.94636396076,-98.0217259338829
2.59999999999999,-955.749686891198,-122.166396433771
2.61249999999999,-954.965857702426,-128.165859608964
2.62499999999999,-808.830023358039,-114.192748812138
2.63749999999999,-539.714445272015,-81.5344754757172
2.64999999999999,-188.678138883901,-34.5145700499096
2.66249999999999,190.758953454631,20.054899774734
2.67499999999999,540.806144491441,73.8588057131551
2.68749999999999,808.234355823907,118.359702313216
2.69999999999999,952.389012568284,146.134246322711
2.71249999999999,951.455990325863,152.112905352285
2.72499999999999,805.714773614692,134.473660738162
2.73749999999999,537.502308121452,95.0645102156722
2.74999999999999,187.758876068922,39.2428622104322
2.76249999999999,-190.201922245427,-24.8393950023504
2.77499999999999,-538.788594410295,-87.418915676531
2.78749999999999,-805.012017962118,-138.623968257068
2.79999999999999,-948.429414634407,-170.011659758374
2.81249999999999,-947.345833105347,-175.96417816391
2.82499999999999,-802.095539978181,-154.671944057364
2.83749999999999,-534.947499662712,-108.536122857152
2.84999999999999,-186.716344835579,-43.9467932997361
2.86249999999999,189.511102990983,29.6074701368266
2.87499999999999,536.444730389088,100.929181363327
2.88749999999999,801.279817052095,158.801009246471
2.89999999999999,943.869568259227,193.78137786458
2.91249999999999,942.635742122872,199.705925661564
2.92499999999999,797.964409008386,174.770420923964
2.93749999999999,532.057361387083,121.938721814954
2.94999999999999,185.550947419924,48.6213994888489
2.96249999999999,-188.708193857959,-34.3579761697965
