"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,964.96486510751,554.515126208884
0.0125,835.018869303117,485.446819583372
0.025,705.072873498724,416.378512957859
0.0375,468.424194483403,282.772624666638
0.05,161.452937054987,104.418367274224
0.0625,-168.926052156658,-91.8382037523871
0.075,-472.39363034696,-276.097196079605
0.0875,-702.918928419254,-420.002317525802
0.1,-825.730264387504,-501.078607716958
0.1125,-822.568372152879,-506.250259950792
0.125,-694.392892180776,-433.940920329803
0.1375,-461.1825233516,-294.442628624923
0.15,-158.778105893994,-108.434832295371
0.1625,166.568119876382,96.0451059252437
0.175,465.312999289721,287.866880499648
0.1875,692.151839646343,437.511341904142
0.2,812.88893573755,521.645313464581
0.2125,809.597451852985,526.735956157694
0.225,683.280604417036,451.234941094099
0.2375,453.639861741509,305.923842848726
0.25,156.005018956692,112.386298436106
0.2625,-164.104379874731,-100.197924927082
0.275,-457.93872525192,-299.454080043672
0.2875,-680.949050005404,-454.747158702453
0.3,-799.530782775143,-541.881875503692
0.3125,-796.111989603409,-546.889310496188
0.325,-671.731248989084,-468.240541751904
0.3375,-445.810006042957,-317.210265054719
0.35,-153.131143926194,-116.265892258497
0.3625,161.540871362673,104.286025051334
0.375,450.271957664114,310.850933655794
0.3875,669.307032204573,471.692800082248
0.4,785.664528268769,561.776251413391
0.4125,782.119529190039,566.693703069303
0.425,659.751766974559,484.947007093002
0.4375,437.697571384783,328.296800509151
0.45,150.153868544849,120.066326175927
0.4625,-158.862560959244,-108.303866507501
0.475,-442.319791169088,-322.053973269828
0.4875,-657.242969665905,-488.335406393222
0.5,-771.297415205705,-581.310591365816
0.5125,-767.630129075865,-586.136752539322
0.525,-647.353537135017,-501.343510859547
0.5375,-429.310429963218,-339.17385559961
0.55,-147.093834088575,-123.798408741073
0.5625,156.095004912266,112.258552249369
0.575,434.085108236101,333.048622325698
0.5875,644.762267894455,504.670237233411
0.6,756.445550126426,600.475116619793
0.6125,752.657057813923,605.206381553916
0.625,634.553136326632,517.427708467916
0.6375,420.649472412557,349.83308869842
0.65,143.939360954004,127.448940756241
0.6625,-153.224756398438,-116.140116838553
0.675,-425.578037702316,-343.831099410072
0.6875,-631.878024804645,-520.683980164103
0.7,-741.118209470937,-619.26092379589
0.7125,-737.213874013277,-623.897797652816
0.725,-621.352659515074,-533.181222718012
0.7375,-411.728928603528,-360.277351100112
0.75,-140.69046111413,-131.019502222128
0.7625,150.257191383667,119.94431828415
0.775,416.809662914204,354.40258932723
0.7875,618.592738395627,536.369401760451
0.8,725.326331420928,637.659565051205
0.812500000000001,721.305455379704,642.197121982553
0.825000000000001,607.76002926526,548.602698408318
0.837500000000001,402.546653311409,370.494649852792
0.850000000000001,137.351422602083,134.505950241027
0.862500000000001,-147.194527769635,-123.674950329749
0.875000000000001,-407.770336823649,-364.744380730829
0.887500000000001,-604.924087929953,-551.723826484255
0.900000000000001,-709.074608866012,-655.65726371189
0.912500000000001,-704.941311267862,-660.092074119319
0.925000000000001,-593.781720065374,-563.678196972988
0.937500000000001,-393.105464628344,-380.472662794567
0.950000000000001,-133.930918347032,-137.917172545763
0.962500000000001,144.044251439749,127.333234952367
0.975000000000001,398.475067418954,374.861116155909
0.987500000000001,590.868017599234,566.727116488319
1,692.372078681306,673.238639609027
1.0125,688.126586914548,677.56760206787
1.025,579.424618345021,578.395633329772
1.0375,383.419823475649,390.21606509644
1.05,130.418720333013,141.225981414625
1.0625,-140.798521914552,-130.906480708698
1.075,-388.92803066718,-384.739758961598
1.0875,-576.434671382464,-581.367360148789
1.1,-675.228525894832,-690.391682902272
1.1125,-670.875560158083,-694.611325828945
1.125,-564.700662105498,-592.741900026324
1.1375,-373.486124361635,-399.706919964806
1.15,-126.826819177381,-144.451140253294
1.1625,137.462615368799,134.39606160959
1.175,379.133067144258,394.372629161296
1.1875,561.635051924144,595.638022072003
1.2,657.658432156451,707.10457404346
1.2125,653.200930693151,711.213585193642
1.225,549.62187744397,606.714525976146
1.2375,363.321528117289,408.944241311453
1.25,123.155861175422,147.584428127964
1.2625,-134.042012232483,-137.804171923305
1.275,-369.096355722802,-403.748288175025
1.2875,-546.485936173263,-609.53385985994
1.3,-639.67589405189,-723.370461504888
1.3125,-635.117856806231,-727.3659759851
1.325,-534.198781745194,-620.303193199126
1.3375,-352.928321439928,-417.92648585572
1.35,-119.407864620421,-150.627135335322
1.3625,130.531336202362,141.11716311982
1.375,358.832359135404,412.878911115452
1.3875,530.994260626824,623.043719699385
1.4,621.294869399282,739.182997294668
1.4125,616.63775673001,743.06427234203
1.425,518.436880296256,633.50085082819
1.4375,342.317311147191,426.648026293441
1.45,115.585664340533,153.574453294441
1.4625,-126.946680569855,-144.347479407768
1.475,-348.342025124185,-421.745325319504
1.4875,-515.167533263099,-636.162834686902
1.5,-602.521374264473,-754.531964233108
1.5125,-597.767473107645,-758.294401113496
1.525,-502.3547441293,-646.30776974597
1.5375,-331.482504503494,-435.09591693298
1.55,-111.689124039456,-156.425308857225
1.5625,123.278221569275,147.485644341736
1.575,337.634482483744,430.353019753093
1.5875,499.015903537327,648.882389788821
1.6,583.36523889623,769.402343656083
1.6125,578.518087048546,773.045742426632
1.625,485.950516424306,658.700678807446
1.6375,320.44034027174,443.268624276915
1.65,107.720197453653,159.1742199547
1.6625,-119.534095832503,-150.530016418243
1.675,-326.711232878197,-438.683724172405
1.6875,-482.544974323821,-661.189675846154
1.7,-563.838838825448,-783.785849952752
1.7125,-558.901734911031,-787.304442252131
1.725,-469.236630369003,-670.672204232023
1.7375,-309.195046704229,-451.162422755915
1.75,-103.679068835907,-161.817443536593
1.7625,115.707226479306,153.478466428616
1.775,315.577884141767,446.733812583918
1.7875,465.772264115671,673.077016435672
1.8,543.955106745242,797.667218252408
1.8125,538.932297730787,801.061959009138
1.825,452.227892252624,682.218292519075
1.8375,297.756149389337,458.76547805943
1.85,99.583406085167,164.369229047098
1.8625,-111.815675363529,-156.334067498228
1.875,-304.246666909011,-454.499879173615
1.8875,-448.704338899898,-684.534423587277
1.9,-523.7330648996,-811.046589332872
1.9125,-518.626207479859,-814.310744911084
1.925,-434.937789586875,-693.336098926067
1.9375,-286.130820382513,-466.078833059048
1.95,-95.4237256740173,-166.813561037067
1.9625,107.849553130184,159.086850404996
1.97499999999999,292.726929178024,461.980236907017
1.98749999999999,431.357593219564,695.558581522517
1.99999999999999,503.184468208589,823.913570055147
2.01249999999999,497.997234433833,827.049365850297
