"Time [ms]","InducedVoltage(Cos_Winding) [V]","InducedVoltage(Sin_Winding) [V]"
0,0.00203363899728135,1.10931373153462
0.0125,-0.00309050419219393,0.962723190224256
0.025,-0.00821464738166921,0.816132648913894
0.0375,-0.0107762612445415,0.545271847331308
0.05,-0.00973248340920476,0.191406513135
0.0625,-0.00488586961617334,-0.191587587582463
0.075,0.00301729831154839,-0.545370407110992
0.0875,0.0124261870770681,-0.816079250230071
0.1,0.0212562804832427,-0.962496955815737
0.1125,0.0273106725120072,-0.962345714090683
0.125,0.0287460337068739,-0.815667356691331
0.1375,0.0244912587769816,-0.544837175666608
0.15,0.0145437120573602,-0.191098843951173
0.1625,6.82528992141199e-05,0.191647451855145
0.175,-0.0167385752043444,0.545125676266753
0.1875,-0.0329547071922013,0.815512080689554
0.2,-0.0454666475843009,0.961663882723765
0.2125,-0.0515156667898848,0.961360323654081
0.225,-0.0492606656193478,0.81469479663779
0.2375,-0.0381934344753864,0.544049230476803
0.25,-0.0193480915934303,0.190675288195095
0.2625,0.00475601057295086,-0.191591710334949
0.275,0.0304477886001338,-0.544534300452451
0.2875,0.053464568638232,-0.814433464939444
0.3,0.0696494907535812,-0.960220164369203
0.3125,0.0756899565815521,-0.959764251167907
0.325,0.0697443735257161,-0.813202503970547
0.3375,0.0518703840408554,-0.542915023147405
0.35,0.0241406275496027,-0.190128826365102
0.3625,-0.009573897248806,0.191415456619343
0.375,-0.0441390264561215,0.543597917083449
0.3875,-0.0739424480904239,0.812830988663286
0.4,-0.0937899699889702,0.958166243419902
0.4125,-0.0998158326589716,0.957557110657929
0.425,-0.0901840618234666,0.811187929352607
0.4375,-0.0655158201483699,0.541439771257147
0.45,-0.0289163541507755,0.18945208494193
0.4625,0.0143881287396089,-0.19110715592501
0.475,0.05780515627017,-0.542317845591633
0.4875,0.0943692249208516,-0.81071099206975
0.5,0.117869558994359,-0.955500903751553
0.5125,0.123877536174742,-0.954740489033049
0.525,0.11056520153868,-0.808658275234783
0.5375,0.0791173400277906,-0.539620576142953
0.55,0.0336743558051533,-0.188670118011955
0.5625,-0.0191925823468284,0.19068918893134
0.575,-0.0714321445096184,0.540688772387684
0.5875,-0.114738228228525,0.808079386464865
0.6,-0.141871478605424,0.952232111766437
0.6125,-0.1478579227646,0.95132017853769
0.625,-0.130877064176747,0.805625144078975
0.6375,-0.0926670422354793,0.537456049496443
0.65,-0.0384088971946967,0.187768120530703
0.6625,0.0239851071432243,-0.190146911703401
0.675,0.0850116009504993,-0.538719155403196
0.6875,0.135030912278509,-0.804938701342084
0.7,0.165783306198032,-0.948364725315405
0.7125,0.17174576409854,-0.947305358010464
0.725,0.151102499864735,-0.802081879049603
0.7375,0.106160674838394,-0.534961902089264
0.75,0.0431212113837041,-0.186742195605714
0.7625,-0.028759028731011,0.189479746017245
0.775,-0.0985390519133408,0.536420088120443
0.7875,-0.155240045699667,0.801288595975174
0.8,-0.189592024039384,0.943902905761846
0.812500000000001,-0.195526725202656,0.942693776482866
0.825000000000001,-0.171236214899453,0.798034496481928
0.837500000000001,-0.119588361044271,0.532128289324803
0.850000000000001,-0.0478063701923319,0.185598283974632
0.862500000000001,0.0335173449406248,-0.188696239058222
0.875000000000001,0.112003463814042,-0.533772009306596
0.887500000000001,0.175353641755634,-0.797142436148861
0.900000000000001,0.213283221083208,-0.938844162856512
0.912500000000001,0.219185201778102,-0.9374865548042
0.925000000000001,0.191263548441566,-0.793483032840241
0.937500000000001,0.13293825273975,-0.528951248429126
0.950000000000001,0.0524662462944766,-0.184344652839524
0.962500000000001,-0.0382565015358867,0.18780130782347
0.975000000000001,-0.125400210007337,0.530788798371256
0.987500000000001,-0.195357127976727,0.792486956077934
1,-0.236839409990208,0.933188427745231
1.0125,-0.242705998372461,0.931681723802309
1.025,-0.21117006116966,0.788424046742568
1.0375,-0.146207181703781,0.525445240049088
1.05,-0.0570839128036926,0.182962085459319
1.0625,0.0429693985228304,-0.186779249357333
1.075,0.138717200846691,-0.527472026704489
1.0875,0.215234977652307,-0.787323159115617
1.1,0.260245577339516,-0.926938661967285
1.1125,0.266071358385201,-0.925283784274256
1.125,0.230938939276249,-0.782862560587381
1.1375,0.159382063948541,-0.521601225340375
1.15,0.0616689157377508,-0.181468060866652
1.1625,-0.0476553441725402,0.185638640485123
1.175,-0.151945405963559,0.523816679325872
1.1875,-0.234976290816199,0.781660066307549
1.2,-0.28348423670581,0.920100246041023
1.2125,-0.289266503962394,0.9182996600723
1.225,-0.250562014496912,0.776809507805597
1.2375,-0.172452724881549,0.517429072985478
1.25,-0.0662142124941159,0.179862052818537
1.2625,0.0523134601803824,-0.18438500001782
