"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-961.206323982697,556.76316105132
0.0125,-836.614850548552,478.984199299338
0.025,-712.023377114408,401.205237547356
0.0375,-478.358355984583,263.472020706912
0.05,-170.893296888947,87.334240226864
0.0625,163.739321100893,-100.083921965726
0.075,474.565059999127,-270.241769246518
0.0875,714.083462901911,-397.531501122978
0.1,845.502037530576,-463.138505986971
0.1125,848.39793044365,-457.819192212711
0.125,721.886401930332,-383.19142850706
0.1375,484.840615277864,-251.377352179244
0.15,173.03317681427,-83.0136854568082
0.1625,-166.202269899531,95.9427447216849
0.175,-481.212940527388,258.235581892374
0.1875,-723.857171328998,379.469255222801
0.2,-856.885743707581,441.754077060207
0.2125,-859.647023476478,436.363217385999
0.225,-731.302398134545,364.938333105211
0.2375,-491.008848342707,239.115828838149
0.25,-175.067609378914,78.640216494016
0.2625,168.564939439298,-91.7362524297391
0.275,487.557360639833,-246.067439823119
0.2875,733.177296607447,-361.166367732573
0.3,867.726283670906,-420.087536328839
0.3125,870.352445804594,-414.628437146218
0.325,740.250496282967,-346.450654035052
0.3375,496.865980203291,-226.703857639805
0.35,176.989715790498,-74.2156518755966
0.3625,-170.822810066541,87.476460040071
0.375,-493.590447837209,233.740438507802
0.3875,-742.027328113465,342.628701387835
0.4,-878.018053089223,398.153001252848
0.4125,-880.503265754675,392.629446991053
0.425,-748.726073806003,327.74116820595
0.4375,-502.408559436134,214.146647488804
0.45,-178.792011572727,69.7414623490661
0.4625,172.961393900562,-83.1514494919069
0.475,499.314356184084,-221.264183574229
0.4875,750.405666779472,-323.878099752649
0.5,887.748494753437,-375.964992655335
0.5125,890.09381178321,-370.381416329413
0.525,756.724244007909,-308.823942502216
0.5375,507.633826151115,-201.457496152719
0.55,180.494394992683,-65.2304345024582
0.5625,-175.001961755798,78.7818712760407
0.575,-504.717318433297,208.647986323835
0.5875,-758.309499322373,304.920568464848
0.6,-896.917498471755,353.542863860823
0.6125,-899.120118237301,347.901774670617
0.625,-764.252386850698,289.715734183321
0.6375,-512.534174508941,188.64033871812
0.65,-182.078056548736,60.6773984790327
0.6625,176.927565581222,-74.359505424057
0.675,509.800806738285,-195.902274838772
0.6875,765.734772741648,-285.774891670351
0.7,905.521592152689,-330.898574503135
0.7125,907.585129647416,-325.204798799996
0.725,771.294555521858,-270.426312718676
0.7375,517.118526971162,-175.705528460706
0.75,183.546369061244,-56.0834951436686
0.7625,-178.738496769021,69.8923337918701
0.775,-514.571252683075,183.035584757632
0.7875,-772.675437010914,266.445939375928
0.8,-913.559395806332,308.046277582789
0.812500000000001,-915.478793618919,302.301195386825
0.825000000000001,-777.854215498784,250.963964127462
0.837500000000001,-521.376405456195,162.658143588344
0.850000000000001,-184.896360981287,51.4530810384649
0.862500000000001,180.437415801543,-65.3788549684121
0.875000000000001,519.007723946261,-170.04939655417
0.887500000000001,779.13934413035,-246.951422409753
0.900000000000001,921.02129276309,-284.996710540922
0.912500000000001,922.795812950404,-279.205705871662
0.925000000000001,783.922146540266,-231.340532929824
0.937500000000001,525.298203782149,-149.506482179772
0.950000000000001,186.141514523952,-46.7904917809889
0.962500000000001,-182.030218230301,60.8259956046181
0.975000000000001,-523.122877913797,156.954958800977
0.987500000000001,-785.106184333343,227.297016709441
1,-927.898398403907,261.765241978966
1.0125,-929.525224589381,255.929971364941
1.025,-789.49195104729,211.568921661835
1.0375,-528.895907779739,136.260902213321
1.05,-187.251781058366,42.0992428018525
1.0625,183.502495636486,-56.2334494831471
1.075,526.905827584622,-143.761084903409
1.0875,790.571482351077,-207.498147831082
1.1,934.185060002948,-238.366356101103
1.1125,935.66395549578,-232.492949182221
1.125,794.557866447839,-191.66556950153
1.1375,532.150502746134,-122.926264662034
1.15,188.25012734424,-37.3812311981175
1.1625,-184.857201213981,51.6044232180438
1.175,-530.353212091646,130.476148724365
1.1875,-795.533774373419,187.566782554038
1.2,-939.878265456838,214.818660325521
1.2125,-941.209472303586,208.910266815141
1.225,-799.123212707026,171.641876708251
1.2375,-535.071274568385,109.519435338546
1.25,-189.129037675927,32.6401659877949
1.2625,186.09924488921,-46.9428497707904
1.275,533.456673127866,-117.110178502796
1.2875,799.997726769673,-167.520765514175
1.3,944.979353582514,-191.137951283996
1.3125,946.162091524855,-185.199186440127
1.325,803.185002516072,-151.512387227641
1.3375,537.656640075836,-96.0417310606445
1.35,189.891597681644,-27.8784304659508
1.3625,-187.213942789452,42.2508439300596
1.375,-536.235302077973,103.670661020892
1.3875,-803.956916406606,147.371451808852
1.4,-949.489171637985,167.33877865642
1.4125,-950.523520214324,161.371374945564
1.425,-806.739274400294,131.285215757454
1.4375,-539.90887114117,82.5067005272225
1.45,-190.53475670049,23.1001185198262
1.4625,188.220275564155,-37.5366568018463
1.475,538.672755841765,-90.1671126110795
1.4875,807.41110137607,-127.127627856252
1.5,953.402290798426,-143.432012646636
1.5125,954.285713099996,-137.440271075331
1.525,809.796200638269,-110.976656244847
1.5375,541.812290352391,-68.9143178864817
1.55,191.057398644891,-18.3051890709854
1.5625,-189.10487785368,32.7954367959428
1.575,-540.77798168019,76.6052829099315
1.5875,-810.358043144438,106.802440000756
1.6,-956.710701182201,119.433274736297
1.6125,-957.445032843414,113.420643444167
1.625,-812.334060978956,90.5958955978235
1.6375,-543.374483947484,55.2801713709625
1.65,-191.456033042441,13.4987267607229
1.6625,189.871469146961,-28.0362845490085
1.675,542.535608370771,-62.9946473138155
1.6875,812.788610119293,-86.4065404007177
1.7,959.413924306817,-95.3579650203597
1.7125,959.995188326638,-89.3296493151842
1.725,814.353603942398,-70.1582952311543
1.7375,544.593268039418,-41.6095733321059
1.75,191.726516549791,-8.68290527093969
1.7625,-190.511982015167,23.2530142610261
1.775,-543.946700214224,49.342861066489
1.7875,-814.7053896585,65.9602436584643
1.8,-961.504506102037,71.2243042734305
1.8125,-961.935402879697,65.1838304133295
1.825,-815.857562640569,49.6778004447713
1.8375,-545.464807191514,27.917100811937
1.85,-191.891427411167,3.86593848885838
1.8625,191.041359990523,-18.4602519995528
1.875,545.012778166644,-35.662303131944
1.8875,816.103708916225,-45.4730499115614
1.9,962.991354184528,-47.0490651666729
1.9125,963.267286187318,-41.0009765103771
1.925,816.851247219678,-29.1686481156577
1.9375,545.993101755549,-14.2083871424881
1.95,191.930329213945,0.953565685291076
1.9625,-191.444408296546,13.6544013148242
1.97499999999999,-545.737249275164,21.9613032713722
1.98749999999999,-816.98805491504,24.9616558601132
1.99999999999999,-963.872253023934,22.8470856874397
2.01249999999999,-963.997273739398,16.7935295975106
2.02499999999999,-817.331198184871,8.64454564317246
2.03749999999999,-546.183299615704,0.490796343078462
2.04999999999999,-191.846202304892,-5.77355925197194
2.06249999999999,191.724047997967,-8.84399485556085
2.07499999999999,546.124350574652,-8.24783820764786
2.08749999999999,817.360704293268,-4.43266215684642
2.09999999999999,964.148872113975,1.36918289398007
2.11249999999999,964.120958614356,7.42393113426317
2.12499999999999,817.296778243858,11.8878034545186
2.13749999999999,546.03203856676,13.2287613609618
2.14999999999999,191.641838235861,10.5906618872864
2.16249999999999,-191.888953339805,4.0244993967126
2.17499999999999,-546.158484475684,-5.47102134852735
2.18749999999999,-817.225104625944,-16.0986005280556
2.19999999999999,-963.81907235417,-25.5860353630919
2.21249999999999,-963.641202752377,-31.6383069400925
2.22499999999999,-816.737958934413,-32.4112477336562
2.23749999999999,-545.533744166767,-26.9395203428988
2.24999999999999,-191.320802556431,-15.4030972665962
2.26249999999999,191.934010129082,0.797249330738181
2.27499999999999,545.852889727099,19.1881560562942
2.28749999999999,816.568795846273,36.6204850443422
2.29999999999999,962.878013841211,49.7862819155149
2.31249999999999,962.547334285551,55.8323463915567
2.32499999999999,815.672451199945,52.9172617055131
2.33749999999999,544.676940567787,40.6317612858503
2.34999999999999,190.876331359334,20.2006530913288
2.36249999999999,-191.854091993736,-5.6187989962966
2.37499999999999,-545.202767049011,-32.8928256149801
2.38749999999999,-815.391339108627,-57.1163600547927
2.39999999999999,-961.324860395376,-73.9540378722757
2.41249999999999,-960.840113661113,-79.988199524449
2.42499999999999,-814.087743692014,-73.3840828348186
2.43749999999999,-543.477808709918,-54.2967733057547
2.44999999999999,-190.305976945056,-24.9879295688775
2.46249999999999,191.647132524858,10.4351840285293
2.47499999999999,544.20419178289,46.5754167213845
2.48749999999999,813.698686434658,77.5758253347986
2.49999999999999,959.16163339543,98.0705592682918
2.51249999999999,958.525975192488,104.090321850333
2.52499999999999,811.98737311708,93.8019834120905
2.53749999999999,541.950026134123,67.9266380820536
2.54999999999999,189.600045614509,29.7523792086552
2.56249999999999,-191.315383196846,-15.2425676057082
2.57499999999999,-542.859307706184,-60.2235819008801
2.58749999999999,-811.493925875175,-97.983070323407
2.59999999999999,-956.394804408743,-122.122102841476
2.61249999999999,-955.610153564961,-128.123000936777
2.62499999999999,-809.375581997723,-114.157567979718
2.63749999999999,-540.077883758265,-81.5125901728133
2.64999999999999,-188.805032011272,-34.5082401568547
2.66249999999999,190.887231946729,20.0457503803823
2.67499999999999,541.171781456992,73.834809648787
