"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-963.308520448523,-553.340168899066
0.0125,-833.582860694907,-484.423377664962
0.025,-703.857200941291,-415.506586430859
0.0375,-467.613847510656,-282.186005917839
0.05,-161.170807508948,-104.208136559537
0.0625,168.637828425579,91.6383346659805
0.075,471.580838995121,275.516544370739
0.0875,701.705105894061,419.1274293709
0.1,824.300944308558,500.041798758331
0.1125,821.141333815143,505.208984503021
0.125,693.1855049104,433.05413803481
0.1375,460.378036331218,293.846540135157
0.15,158.498533887153,108.221537441809
0.1625,-166.28225809343,-95.8420867234431
0.175,-464.505005421405,-287.275933637784
0.1875,-690.946512115046,-436.621865299074
0.2,-811.469634283026,-520.591315047096
0.2125,-808.180753173216,-525.677727295479
0.225,-682.082432695021,-450.334308375093
0.2375,-452.841444026134,-305.318396608376
0.25,-155.727410941591,-112.169745267617
0.2625,163.8198920057,99.9909417140812
0.275,457.13726299757,298.854179812056
0.2875,679.752474192014,453.843578311378
0.3,798.122412579425,540.811478348253
0.3125,794.70676114981,545.815222155446
0.325,670.542328430593,467.326130264619
0.3375,445.018795023035,316.596324064881
0.35,152.855773155525,116.046223583674
0.3625,-161.258849430613,-104.076105076702
0.375,-449.476168842321,-310.241510194127
0.3875,-668.120180758644,-470.775668992325
0.4,-784.268459666521,-560.690616447624
0.4125,-780.72653499673,-565.604333695378
0.425,-658.57396466712,-484.02008638225
0.4375,-436.912917015258,-327.673950836794
0.45,-149.881835741207,-119.844230450176
0.4625,158.582209492706,108.090427831802
0.475,441.531024758729,321.435947339589
0.4875,656.067614727153,487.406043186897
0.5,769.914404350375,580.210183696471
0.5125,766.250574857444,585.032779079315
0.525,646.187174938762,500.404239115009
0.5375,428.534196183797,338.543114595489
0.55,146.825251140938,123.573821291893
0.5625,-155.817283046462,-112.042125467695
0.575,-433.304416062786,-332.422601631156
0.5875,-643.59854186052,-503.72858344062
0.6,-755.076957059107,-599.360644231734
0.6125,-751.292115977768,-604.088328784201
0.625,-633.39951369638,-516.476814600551
0.6375,-419.88234617949,-349.194969274803
0.65,-143.673251064723,-127.221149665311
0.6625,152.949392487113,115.920539192062
0.675,424.80591576389,343.19726860211
0.6875,630.727182913795,519.730786334086
0.7,739.764736622857,618.132668929944
0.7125,735.864525520886,622.766337199714
0.725,620.212356505399,532.218976289345
0.7375,410.970447298056,359.63148376053
0.75,140.42825861508,130.78962173526
0.7625,-149.985422910294,-119.722540429614
0.775,-416.045755217395,-353.760848016931
0.7875,-617.455341034065,-535.404745794043
0.8,-723.989069646501,-636.518285476189
0.812500000000001,-719.972404519546,-641.052687527484
0.825000000000001,-606.634026603604,-547.629801145783
0.837500000000001,-401.797771967428,-369.84166621928
0.850000000000001,-137.092639361237,-134.273411652736
0.862500000000001,146.925508988275,123.450017834019
0.875000000000001,407.015803863023,364.095029293878
0.887500000000001,603.800956276788,550.748692237427
0.900000000000001,707.754574154902,654.503827954407
0.912500000000001,703.625668242687,658.935753719664
0.925000000000001,592.670163111044,562.694934478434
0.937500000000001,392.366994844875,379.813089810125
0.950000000000001,133.675990999457,137.683119837445
0.962500000000001,-143.778064590258,-127.105348220561
0.975000000000001,-397.731045607479,-374.205725036389
0.987500000000001,-589.759687626402,-565.741960340841
1,-691.070020204524,-672.073865023848
1.0125,-686.828901553128,-676.399889398478
1.025,-578.328868747633,-577.403264284684
1.0375,-382.692261657181,-389.551025468228
1.05,-130.167765632273,-140.989830944289
1.0625,140.536229545734,130.676663053025
1.075,388.193847704336,384.077705670455
1.0875,575.342560664504,580.373449163282
1.1,673.945160465962,689.216193025256
1.1125,669.597083526291,693.433329730314
1.125,563.621588634041,591.741098270622
1.1375,372.769046295921,399.035814765369
1.15,126.5802596705,144.21326319463
1.1625,-137.203909807929,-134.164147233719
1.175,-378.409988890296,-393.704973200444
1.1875,-560.559235192697,-594.635298743407
1.2,-656.394845026941,-705.919087598742
1.2125,-651.942585033282,-710.02585223411
1.225,-548.559761351924,-605.705311592147
1.2375,-362.616525500674,-408.26806574144
1.25,-122.912989313906,-147.344281494627
1.2625,133.786640001412,137.570056756149
1.275,368.384673065068,403.074843109944
1.2875,545.427332786237,608.522883721155
1.3,638.433216096768,722.175728329174
1.3125,633.880434917567,726.168973270458
1.325,533.154542110426,619.286297066668
1.3375,352.235037558209,417.244765470565
1.35,119.169691535958,150.38541505278
1.3625,-130.280259963816,-140.881084446859
1.375,-358.132388449259,-412.200042719992
1.3875,-529.953696634142,-622.025098942408
1.4,-620.073361823998,-737.97922560574
1.4125,-615.421599459602,-741.858223350457
1.425,-517.411339404934,-632.476685054856
1.4375,-341.63669006693,-425.961867405543
1.45,-115.352334221997,-153.33145638874
1.4625,126.699965587226,144.109760389939
1.475,347.654384301075,421.061637468376
1.4875,514.145678129086,635.137030392831
1.5,601.321935840685,753.31980483909
1.5125,596.573647013052,757.080247254151
1.525,501.348189914254,645.277026987464
