"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,963.166671478836,-557.630523521439
0.0125,838.31833361697,-479.733516310771
0.025,713.469995755105,-401.836509100102
0.0375,479.327397979354,-263.890090653901
0.05,171.235581023186,-87.4761706043491
0.0625,-164.076335002778,100.237550709671
0.075,-475.530457428264,270.665135493437
0.0875,-715.531635593059,398.159408779565
0.1,-847.21288134955,463.874192228684
0.1125,-850.111160585828,458.550324440093
0.125,-723.340999350151,383.806972731108
0.1375,-485.814082058552,251.784166162763
0.15,-173.376881183355,83.1516314599451
0.1625,166.540987335257,-96.0922634406664
0.175,482.18399724364,-258.648844524124
0.1875,725.312854532773,-380.0811281084
0.2,858.605285066237,-442.470859263186
0.2125,861.368613923411,-437.075251954173
0.225,732.763426434132,-365.537222592847
0.2375,491.986795694785,-239.511923344339
0.25,175.412765229582,-78.7744993008243
0.2625,-168.905925666315,91.8823974844178
0.275,-488.53266732654,246.4694414153
0.2875,-734.639633828539,361.762088654797
0.3,-869.453375484563,420.784970130705
0.3125,-872.080992295355,415.32071319038
0.325,-741.717552245588,347.033138834486
0.3375,-497.847215731644,227.088353192618
0.35,-177.336019387725,74.3460253823656
0.3625,171.164921835535,-87.6184723233464
0.375,494.570268280211,-234.13190106206
0.3875,743.495504787798,-343.20772231607
0.4,879.751085779141,-398.83013539081
0.4125,882.237680297341,-393.301569251448
0.425,750.197578237452,-328.306112503822
0.4375,503.393256885814,-214.520010424585
0.45,179.13902998046,-69.8675731895184
0.4625,-173.305679771647,83.2902299807817
0.475,-500.297328359995,221.644100061298
0.4875,-751.877934637756,324.439382435876
0.5,-889.48660367804,376.621553330431
0.5125,-891.83300342718,371.032731993788
0.525,-758.199833360904,309.371412461634
0.5375,-508.620550665355,201.818495674685
0.55,-180.841471733765,65.3516475450666
0.5625,175.34710695184,-78.9162972935857
0.575,505.702682451219,-209.015828482562
0.5875,759.785552252266,-305.464097569611
0.6,898.659518578412,-354.178064769811
0.6125,900.863150026903,-348.531713545704
0.625,765.730571900236,-290.244573774775
0.6375,513.522338591793,-188.988749178295
0.65,182.4260865025,-60.7946931346399
0.6625,-177.273882023203,74.4899862930168
0.675,-510.788123237333,196.257738410217
0.6875,-767.213370228406,286.299868344336
0.7,-907.266772599663,331.512136972885
0.7125,-909.330745249081,325.812651807648
0.725,-772.774939539285,270.936566141135
0.7375,-518.108180562489,176.041660618016
0.75,-183.894234989129,56.1959344298013
0.7625,179.085017355341,-70.0180684494997
0.775,515.560219276166,-183.378836572104
0.7875,774.156370634755,-266.952447039727
0.8,915.306494141176,-308.637461321253
0.812500000000001,917.226195414377,-302.886696715594
0.825000000000001,779.335695963275,-251.454945112
0.837500000000001,522.366613946084,-162.981377712459
0.850000000000001,185.244474048583,-51.5611640511755
0.862500000000001,-180.784901364835,65.5005661345211
0.875000000000001,-519.997935256599,170.380098952452
0.887500000000001,-780.621049245755,247.438518648429
0.900000000000001,-922.76909459149,285.565000188147
0.912500000000001,-924.543606619323,279.768253062995
0.925000000000001,-785.40401229068,231.812289103447
0.937500000000001,-526.288372665278,149.816511026917
0.950000000000001,-186.488823490307,46.8934834005122
0.962500000000001,182.378318873782,-60.9433643544205
0.975000000000001,524.112785940005,-157.272238082535
0.987500000000001,786.587948646626,-227.764636190912
1,929.645762692637,-262.310298298258
1.0125,931.272516377393,-256.469317584121
1.025,790.972850747046,-212.020650480311
1.0375,529.884737639335,-136.557267710515
1.05,187.59865356716,-42.1975909265459
1.0625,-183.85037102443,56.3460099195477
1.075,-527.895566385198,144.065400445815
1.0875,-792.051822308845,207.945562442785
1.1,-935.930999715161,238.887854170012
1.1125,-937.409350098064,233.008467609671
1.125,-796.036850599021,192.096917366439
1.1375,-533.138393090707,123.209485383356
1.15,-188.596194637009,37.4745133521428
1.1625,185.204881156308,-51.7124004292839
1.175,531.341556607036,-130.76675837793
1.1875,797.012526619137,-187.994105324442
1.2,941.621825144486,-215.316119856908
1.2125,942.952111825974,-209.401523977168
1.225,800.599897318353,-172.052733046111
1.2375,536.057054819516,-109.788528791325
1.25,189.474668512731,-32.7288975953805
1.2625,-186.446495797035,47.0461901273969
1.275,-534.443957644532,117.387360564825
1.2875,-801.473913794716,167.927412388554
1.3,-946.719366353744,191.610720549924
1.3125,-947.90110937869,185.66580949967
1.325,-804.658322608624,151.902355559484
1.3375,-538.640544989048,96.2971266523683
1.35,-190.236166870279,27.9618616000002
1.3625,187.56072165354,-42.3495226250246
1.375,537.220523984735,-103.933672233682
1.3875,805.429798785503,-147.757050772524
1.4,951.225100537219,-167.786907901053
1.4125,952.25837850009,-161.813315896156
1.425,808.208755982863,-131.654069363654
1.4375,540.889362542101,-82.7474643517688
1.45,190.877963072219,-23.1782669146532
1.4625,-188.566350440593,37.6301468384974
1.475,-539.655152638217,90.4160676555331
1.4875,-808.879795625653,127.4918997213
1.5,-955.133162517475,143.85500247776
1.5125,-956.015140052784,137.857011643438
1.525,-811.260681005746,111.323851747965
1.5375,-542.789322594524,69.1408235096455
1.55,-191.399066094242,18.378531231159
1.5625,189.450295420693,-32.8842537464094
1.575,541.757117952686,-76.8397445786823
1.5875,811.821335649118,-107.14517766735
1.6,958.435461849854,-119.831042306878
1.6125,959.167723463484,-113.81182859576
1.625,813.793044867516,-90.921735136902
1.6375,544.347287252581,-55.4922287105732
1.65,191.795689324606,-13.5670917951207
1.6625,-190.215170020363,28.119729175487
1.675,-543.511369013483,63.215124563923
1.6875,-814.246209203963,86.7281166505112
1.7,-961.13099780148,95.7299139570778
1.7125,-961.710207893323,89.6952242591199
1.725,-815.805674348931,70.4621875694368
1.7375,-545.562159974061,41.8072197900104
1.75,-192.064694415427,8.74598067158977
1.7625,190.85561185811,-23.3315268585979
1.775,544.917567173584,-49.548878723289
1.7875,816.156512937255,-66.2597439418388
1.8,963.213045794779,-71.5704628742417
1.8125,963.642147187898,-65.5234997449262
1.825,817.302481916973,-49.9600686103827
1.8375,546.428473734945,-28.099941141491
1.85,192.227232258873,-3.92337996758808
1.8625,-191.383294895288,18.5337438521166
1.875,-545.978866700503,35.8533339409343
1.8875,-817.546939323298,45.7507112830126
1.9,-964.691235315605,47.3691004400978
1.9125,-964.965236896805,41.314647970515
1.925,-818.287742773174,29.4284679721079
1.9375,-546.950717297633,14.3760934858959
1.95,-192.264735064841,-0.900922957586746
1.9625,191.784671627111,-13.7228046102868
1.97499999999999,546.698506812846,-22.1374184408
1.98749999999999,818.422785532952,-25.2168870976659
1.99999999999999,965.562469194071,-23.1411763742308
2.01249999999999,965.685132866432,-17.0812919527561
2.02499999999999,818.759569436347,-8.88172957930936
2.03749999999999,547.134613898214,-0.643765588495737
2.04999999999999,192.178043616758,5.72619792321835
2.06249999999999,-192.06160434865,8.90694471852876
2.07499999999999,-547.080301416138,8.40967060921683
2.08749999999999,-818.786942526019,4.66524705262954
2.09999999999999,-965.828512663715,-1.10127318859588
2.11249999999999,-965.797847625881,-7.16242889324952
2.12499999999999,-818.715931316849,-11.6728673273828
2.13749999999999,-546.977399450554,-13.091117334848
2.14999999999999,-191.970536235333,-10.5484058153197
2.16249999999999,192.224603461824,-4.08208585366591
2.17499999999999,547.107691914889,5.3244471326006
2.18749999999999,818.642327605377,15.8878709514988
2.19999999999999,965.487092782573,25.3445871470887
2.21249999999999,965.306504185469,31.4034458118888
2.22499999999999,818.145820375047,32.2178639182045
2.23749999999999,546.4734444609,26.8172010006517
2.24999999999999,191.646533923191,15.3661313757189
2.26249999999999,-192.268332225373,-0.744576632667808
2.27499999999999,-546.79493742538,-19.0566617552012
2.28749999999999,-817.975467171717,-36.4321296461673
2.29999999999999,-964.533567255211,-49.5712741362675
2.31249999999999,-964.199654048954,-55.6238813293207
2.32499999999999,-817.070774145008,-52.7462326585729
2.33749999999999,-545.608302298726,-40.5232172719009
2.34999999999999,-191.199109078168,-20.1703590482268
2.36249999999999,192.186541992129,5.57142315230989
2.37499999999999,546.137931070375,32.7762101574742
2.38749999999999,816.786328453061,56.9505201222872
2.39999999999999,962.967039188052,73.7655369393971
2.41249999999999,962.478667085871,79.8060946961242
2.42499999999999,815.474101646655,73.2359126550037
2.43749999999999,544.40134647569,54.2028938156957
2.44999999999999,190.626246045786,24.962572560367
2.46249999999999,-191.976958608323,-10.3924959561599
2.47499999999999,-545.132008778359,-46.4741020177064
2.48749999999999,-815.081829713497,-77.4324385254232
2.49999999999999,-960.789565282454,-97.9084373483581
2.51249999999999,-960.150232514621,-103.934764049356
2.52499999999999,-813.361198400256,-93.6761575870314
2.53749999999999,-542.86502088838,-67.8488041636605
2.54999999999999,-189.917770378714,-29.7305034008975
2.56249999999999,191.642271495801,15.2044240508947
2.57499999999999,543.779038003215,60.1372497623877
2.58749999999999,812.865050934273,97.8620138857937
2.59999999999999,958.007862877265,121.98654162212
2.61249999999999,957.219579037634,127.994039147759
2.62499999999999,810.736527514002,114.054205149098
2.63749999999999,540.984184741946,81.4494124230907
2.64999999999999,189.11936167045,34.4921250194565
2.66249999999999,-191.210759888524,-20.0147179166615
2.67499999999999,-542.083149057669,-73.7621539946663
