"Time [ms]","InducedVoltage(Cos_Winding) [V]","InducedVoltage(Sin_Winding) [V]"
0,0.0020665694768678,1.11139265928938
0.0125,-0.00306450068465701,0.964526810124021
0.025,-0.00819557084618181,0.817660960958663
0.0375,-0.0107662903181772,0.546292555695266
0.05,-0.0097321853694729,0.191764565543428
0.0625,-0.00489421686003896,-0.191945912069024
0.075,0.00300326521193964,-0.546392140595822
0.0875,0.0124094363488523,-0.817607615158574
0.1,0.021240062545889,-0.964299225634142
0.1125,0.0272977012206428,-0.96414715531196
0.125,0.0287379689505448,-0.817194105426683
0.1375,0.0244890313670264,-0.545856806715018
0.15,0.0145462276546902,-0.191456718448158
0.1625,7.34559468755351e-05,0.192007029795732
0.175,-0.0167315336816019,0.546145721020317
0.1875,-0.032949136647383,0.817038726712025
0.2,-0.0454637148382942,0.963463309513045
0.2125,-0.0515160295894113,0.963158667846034
0.225,-0.0492642133746939,0.816219148308853
0.2375,-0.0381986815375925,0.545066636365766
0.25,-0.019353181882003,0.191031527717893
0.2625,0.00475318764850305,-0.191950221359363
0.275,0.030448890838023,-0.545553730975949
0.2875,0.0534700803924356,-0.815956552738847
0.3,0.0696599475895802,-0.962015476300058
0.3125,0.0757038778321536,-0.961559004402413
0.325,0.0697592071496582,-0.814722346554116
0.3375,0.0518833585787069,-0.543930545070632
0.35,0.0241483708234722,-0.190483358673885
0.3625,-0.00957358015949238,0.191774337267631
0.375,-0.0441475294244043,0.544614133298358
0.3875,-0.073959664750613,0.814349648396949
0.4,-0.0938140401357485,0.95995713687281
0.4125,-0.0998431379761665,0.959346671616675
0.425,-0.0902104338384598,0.812703897696628
0.4375,-0.0655362232111232,0.54245060723374
0.45,-0.0289267623529611,0.189806033951615
0.4625,0.0143905881160087,-0.191464432428389
0.475,0.0578212309966141,-0.543330854304624
0.4875,0.094397917092936,-0.812226052072532
0.5,0.117906821316056,-0.957285872820192
0.5125,0.123918116681105,-0.956524034346946
0.525,0.110602670042348,-0.810168676351694
0.5375,0.0791451331625073,-0.540628111564919
0.55,0.0336872998410698,-0.189022953572839
0.5625,-0.0191976759434752,0.191045543052848
0.575,-0.0714558003191289,0.5416989772085
0.5875,-0.114777949420583,0.809588682065556
0.6,-0.141921794186377,0.954010574635041
0.6125,-0.147911508747502,0.953096645679367
0.625,-0.130925409799338,0.807129420188274
0.6375,-0.0927023012391379,0.538460025051296
0.65,-0.0384243498767673,0.188117836769218
0.6625,0.0239927566791731,-0.190501539881362
0.675,0.0850427182466355,-0.539725588496302
0.6875,0.135081582022799,-0.80644178102606
0.7,0.165846512912942,-0.950135019403145
0.7125,0.171812426973377,-0.949073599907477
0.725,0.15116184920269,-0.803579019873921
0.7375,0.106203041509938,-0.535960191474309
0.75,0.0431395243488966,-0.187090721968215
0.7625,-0.0287695679245346,0.189834307351593
0.775,-0.0985775802373293,0.537420890336759
0.7875,-0.155301410567095,0.802784163391935
0.8,-0.189668283503451,0.945664173262422
0.812500000000001,-0.195606398988119,0.944452386096006
0.825000000000001,-0.17130696651628,0.799523601230413
0.837500000000001,-0.119638238278454,0.533120643122796
0.850000000000001,-0.0478268207080636,0.185944030399791
0.862500000000001,0.0335300494493999,-0.189048616871753
0.875000000000001,0.11204901250405,-0.534767240116698
0.887500000000001,0.175426526833797,-0.798629430096235
0.900000000000001,0.213372835956968,-0.940595374870519
0.912500000000001,0.219278180246882,-0.939234996966589
0.925000000000001,0.191345183655722,-0.794962027266933
0.937500000000001,0.132995822763129,-0.529937635958602
0.950000000000001,0.0524898663070744,-0.184688602423883
0.962500000000001,-0.0382717746260788,0.188150801344076
0.975000000000001,-0.125453636639698,0.53177938694809
0.987500000000001,-0.195441269289581,0.793964381078034
1,-0.236942372672508,0.934928694352558
1.0125,-0.24281221208184,0.933418546704307
1.025,-0.211263181077028,0.789893713786925
1.0375,-0.1462724295018,0.526425657158952
1.05,-0.0571099483194347,0.183303314326112
1.0625,0.0429876688405412,-0.187127751636415
1.075,0.138777958463597,-0.528455224867007
1.0875,0.215330439901536,-0.788791554308175
1.1,0.26036170408471,-0.928666702256413
1.1125,0.266190696644514,-0.927008864812729
1.125,0.231043204416986,-0.78432263646695
1.1375,0.159454351771851,-0.522573337427406
1.15,0.0616976785095041,-0.181807085077544
1.1625,-0.0476761374759801,0.185985010605651
1.175,-0.15201367478552,0.524793571771596
1.1875,-0.235082823900766,0.783117495771904
1.2,-0.283613295490631,0.921815846728497
1.2125,-0.289398747114303,0.920012305994123
1.225,-0.250677062006914,0.778258209317491
1.2375,-0.172532316832389,0.518394459109326
1.25,-0.0662450234594889,0.180196834029719
1.2625,0.0523363758477837,-0.184728296304897
1.275,0.165147438494043,-0.520794768186197
1.2875,0.25468537327074,-0.776953811894726
1.3,0.306683962163794,-0.914384933142462
1.3125,0.312421393508117,-0.912437784535743
1.325,0.270150615115116,-0.771704104706729
1.3375,0.185503729507573,-0.513890721473583
1.35,0.0707528113451343,-0.178474340182053
1.3625,-0.056959584391359,0.183346540463635
1.375,-0.178182711608353,0.516476603391858
1.3875,-0.274124937409525,0.77030091178191
1.4,-0.329561316428882,0.906382896336782
1.4125,-0.335249375114026,0.904293034897895
1.425,-0.289454977162767,0.764661768650771
1.4375,-0.198358473503444,0.509067920026063
1.45,-0.0752149458481246,0.176640108521692
1.4625,0.0615481044765198,-0.181858992848408
1.475,0.191102355229819,-0.511830785526618
1.4875,0.293393743691081,-0.76316315092979
1.5,0.352233568647194,-0.897809903847588
1.5125,0.357867183150474,-0.895576993750219
1.525,0.30858128758795,-0.75714695639353
1.5375,0.211087930101323,-0.503915211916976
1.55,0.0796308347971603,-0.174693606641895
1.5625,-0.0660985693321152,0.180253221484307
1.575,-0.203906726291569,0.506867769432592
1.5875,-0.312479094294362,0.755544807873484
1.6,-0.374682846134557,0.88866697096817
1.6125,-0.380260081380371,0.886293743112418
1.625,-0.327510198323729,0.749147028052297
1.6375,-0.223683001666688,0.498445498375718
1.65,-0.0839947207521064,0.172633314013544
1.6625,0.0706056191343094,-0.178534840229082
1.675,0.216579036687252,-0.501579999648868
1.6875,0.331367426745311,-0.747444334342386
1.7,0.396895920024423,-0.878960410369496
1.7125,0.402410088987022,-0.876447123277294
1.725,0.346229291633083,-0.740668615696414
1.7375,0.236138198570342,-0.492661061904005
1.75,0.0883031542286438,-0.170457890945017
1.7625,-0.0750709858058808,0.176697600429251
1.775,-0.2291136849789,0.495970150420616
1.7875,-0.350042997614021,0.73887299927646
1.8,-0.418853065489032,0.86869394273299
1.8125,-0.42430278362607,0.866044729394879
1.825,-0.364727558329152,0.731722681818375
1.8375,-0.248438557819747,0.486563594614514
1.85,-0.0925596405302119,0.16818960217456
1.8625,0.07948858156892,-0.174757541226466
1.875,0.241501212695672,-0.490047406121716
1.8875,0.368494105432077,-0.729831490129837
1.9,0.440544641128482,-0.857884171534421
1.9125,0.44592328716418,-0.85509705834245
1.925,0.382995653015678,-0.722319380231172
1.9375,0.260581260571668,-0.480160213731514
1.95,0.0967550371074138,-0.165812415131648
1.9625,-0.083854283660544,0.172701734003739
1.97499999999999,-0.253735572844206,0.483819011757149
1.98749999999999,-0.38670940966337,0.720332415639749
1.99999999999999,-0.461955972211342,0.846535907045291
2.01249999999999,-0.467263533174073,0.843614712070165
2.02499999999999,-0.401020060639159,0.712464849407375
2.03749999999999,-0.27256252258845,0.473460021256393
2.04999999999999,-0.100889295416208,0.163326929950363
2.06249999999999,0.0881623247467347,-0.170535516228325
2.07499999999999,0.265811246470699,-0.477291778086932
2.08749999999999,0.404684416691125,-0.710382567714115
2.09999999999999,0.483077424480685,-0.834656651636345
2.11249999999999,0.488309507179604,-0.831602228770497
2.12499999999999,0.418793796104201,-0.702159804330395
2.13749999999999,0.28437496899412,-0.466463778962559
2.14999999999999,0.104960981235799,-0.160738926202873
2.16249999999999,-0.0924209032824534,0.168266804596278
2.17499999999999,-0.277715989654352,0.470455872720619
2.18749999999999,-0.42240636152977,0.699990475252459
2.19999999999999,-0.503895999619243,0.822251586678624
2.21249999999999,-0.509051230725898,0.819068942002293
2.22499999999999,-0.436296509908465,0.691403372819926
2.23749999999999,-0.296006642666043,0.45917245478276
2.24999999999999,-0.108970201570425,0.158051415939594
2.26249999999999,0.0966214652049823,-0.165893764759128
2.27499999999999,0.289448740901901,-0.463325538275355
2.28749999999999,0.439859930538308,-0.689151609911984
2.29999999999999,0.524394448845181,-0.809325273548252
2.31249999999999,0.52946785634135,-0.806013129558176
2.32499999999999,0.45353234236483,-0.680219621050356
2.33749999999999,0.30744098706392,-0.451575811396835
2.34999999999999,0.112905661894987,-0.155266323928656
2.36249999999999,-0.10075920138591,0.163412224934865
2.37499999999999,-0.300998555262957,0.455904202457985
2.38749999999999,-0.45703037145929,0.677873526704856
2.39999999999999,-0.544558720176178,0.795884932786967
2.41249999999999,-0.549544662498321,0.792444824015838
2.42499999999999,-0.470474172922437,0.668603865209558
2.43749999999999,-0.318681886606534,0.443698003132962
2.44999999999999,-0.116768436622961,0.152376714465851
2.46249999999999,0.10482881341137,-0.160821839611732
2.47499999999999,0.312355149823869,-0.448192195305024
2.48749999999999,0.473911771568991,-0.666168026714644
2.49999999999999,0.564373424511901,-0.781941346112145
2.51249999999999,0.569271535080644,-0.77837786187457
2.52499999999999,0.487115509665837,-0.656565450803323
2.53749999999999,0.329728328774875,-0.435554041971106
2.54999999999999,0.120543086677367,-0.149379485170053
2.56249999999999,-0.10882833575163,0.158126985956447
2.57499999999999,-0.323508339646254,0.440197059929789
2.58749999999999,-0.490491720353865,0.654045459356115
2.59999999999999,-0.583830065113842,0.767507335496016
2.61249999999999,-0.588637324266821,0.763824549033459
2.62499999999999,-0.503447081019109,0.644115310552026
2.63749999999999,-0.340563755062602,0.427132997390507
2.64999999999999,-0.124266074220333,0.146311839391196
2.66249999999999,0.112776661979133,-0.155353858416261
2.67499999999999,0.334457364288936,-0.431922157963147
2.68749999999999,0.506760355009839,-0.641513082680601
2.69999999999999,0.602919854004058,-0.752595598192099
2.71249999999999,0.607634407719419,-0.748793832140678
2.72499999999999,0.519464700349686,-0.631261495766637
2.73749999999999,0.351182169935227,-0.418441652297713
2.74999999999999,0.127903992874566,-0.143147780644735
2.76249999999999,-0.116644744291047,0.152475309477094
2.77499999999999,-0.345199512448567,0.423384275472698
2.78749999999999,-0.522709397865144,0.628575397562543
2.79999999999999,-0.621631616985901,0.737209779222205
2.81249999999999,-0.626248360672169,0.733290365546118
2.82499999999999,-0.535158045820235,0.618012761577547
2.83749999999999,-0.361578863116659,0.409482995278434
2.84999999999999,-0.13145916041041,0.139889352731475
2.86249999999999,0.120430904299571,-0.149490713216157
2.87499999999999,0.355736567730727,-0.414588214714253
2.88749999999999,0.538327235443504,-0.615239174985712
2.89999999999999,0.639949723301156,-0.721357373065456
2.91249999999999,0.644466837324772,-0.717321961225607
2.92499999999999,0.550509062925759,-0.604369953146586
2.93749999999999,0.37174786231262,-0.400267767390951
2.94999999999999,0.134927229832366,-0.136538881499874
2.96249999999999,-0.124145541015184,0.146416607237695
2.97499999999999,-0.366028586334465,0.405513659407925
2.98749999999999,-0.553615570510684,0.601523268315621
2.99999999999999,-0.657861295290527,0.705045029148597
3.01249999999999,-0.662274926274696,0.700898689361429
3.02499999999999,-0.565507247034004,0.590341737017913
3.03749999999999,-0.381681846738563,0.390798310082184
3.04999999999999,-0.138309787694433,0.133101358122065
3.06249999999999,0.127784804226796,-0.143248937702795
3.07499999999999,0.376093126177712,-0.396182609826531
3.08749999999999,0.568542931204768,-0.587420666523494
3.09999999999999,0.675352946928997,-0.688287881338174
3.11249999999999,0.679660273949323,-0.684031455033583
3.12499999999999,0.580146649143194,-0.575941385064606
3.13749999999999,0.391367887495585,-0.381082128802695
3.14999999999999,0.141611868793866,-0.129587669841005
3.16249999999999,-0.131344663964869,0.139995173178496
3.17499999999999,-0.385918647776338,0.386603836619995
3.18749999999999,-0.583105745874402,0.572943968308886
3.19999999999999,-0.692417622563728,0.671099661443142
3.21249999999999,-0.696613561911362,0.66673534052871
3.22499999999999,-0.59442157849983,0.561181667978971
3.23749999999999,-0.400807563077196,0.371126110869975
3.24999999999999,-0.144818227127045,0.125990042318875
3.26249999999999,0.134815468512875,-0.136647826168696
3.27499999999999,0.395501448025556,-0.376784682247692
