"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,556.156173196788,-967.308766865633
0.0125,486.87748124522,-837.05113818826
0.025,417.598789293652,-706.793509510886
0.0375,283.594678029983,-469.571298465907
0.05,104.714802206462,-161.853275601504
0.0625,-92.1160950503468,169.333630630105
0.075,-276.909130482876,473.544355265877
0.0875,-421.22782800533,704.637275227529
0.1,-502.532697829919,827.753961614054
0.1125,-507.712193134658,824.589261274363
0.125,-435.187325548589,696.102879872454
0.1375,-295.282062415417,462.322731770598
0.15,-108.736631681526,159.174906725884
0.1625,96.3286634416677,-166.97251708215
0.175,288.696889410389,-466.45758334282
0.1875,438.762737737165,-693.859600777329
0.2,523.129922785258,-814.900079412619
0.2125,528.228118113669,-811.605198006437
0.225,452.506294180719,-684.978977930584
0.2375,306.779906187091,-454.771728749146
0.25,112.69401286506,-156.39882596151
0.2625,-100.488321662778,164.507325160409
0.275,-300.300301550888,459.07465911818
0.2875,-456.023945002135,682.645312563345
0.3,-543.395763773259,801.527434746105
0.3125,-548.409926048192,798.104307777977
0.325,-469.536409244804,673.417031875345
0.3375,-318.081574199832,446.931840127109
0.35,-116.579025780218,153.521696929799
0.3625,104.58218997817,-161.940507681058
0.375,311.713916877352,-451.399996540413
0.3875,472.993451910528,-670.990095202438
0.4,563.31737714882,-787.644278226084
0.4125,568.241522212371,-784.094778923507
0.425,486.265127315959,-661.421987544156
0.4375,329.183595201945,-438.810321380818
0.45,120.383769766438,-150.539471290958
0.4625,-108.605610474411,159.259944821383
0.475,-322.932480885384,443.438239063259
0.4875,-489.658018954454,658.909707148744
0.5,-582.877904872157,773.258669011701
0.5125,-587.710401520954,769.586420602548
0.525,-502.683407937772,649.00747856039
0.5375,-340.074943466058,430.411201480448
0.55,-124.120622420625,147.47473196301
0.5625,112.565931483107,-156.488769668181
0.575,333.941348553315,-435.192122376207
0.5875,506.014564154807,-646.412532367479
0.6,602.067531844502,-758.386409102591
0.6125,606.805055263669,-754.592869697976
0.625,518.788756638342,-636.189498506149
0.6375,350.747428717713,-421.737769225487
0.65,127.776487555724,-144.317076274409
0.6625,-116.452921552736,153.615064259155
0.675,-344.737708712861,426.673117450041
0.6875,-522.049111877568,633.510583229028
0.7,-620.877986765138,743.038449638652
0.7125,-625.520663062505,739.128662403968
0.725,-534.562667269461,622.970894128825
0.7375,-361.205738496357,412.805552007351
