"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,557.072400806311,961.101321714193
0.0125,479.251392272833,836.523219314167
0.025,401.430383739355,711.945116914141
0.0375,263.621372396432,478.305853663102
0.05,87.3847982631769,170.874202296536
0.0625,-100.138629593199,-163.721530629925
0.075,-270.392707278381,-474.513154511742
0.0875,-397.755515609384,-714.004923769549
0.1,-463.401094733132,-845.408784274503
0.1125,-458.080263931389,-848.304121989382
0.125,-383.411484304661,-721.806563689012
0.1375,-251.52261884162,-484.786557255753
0.15,-83.0631241696525,-173.013813961745
0.1625,95.9959836879776,166.184186936915
0.175,258.383219222054,481.15966984058
0.1875,379.687957612541,723.776858865708
0.2,442.010331268544,856.790342252061
0.2125,436.617903109202,859.551107839196
0.225,365.152650669125,731.220680838394
0.2375,239.25762347577,490.953744289002
0.25,78.6884507384979,175.047720329633
0.2625,-91.7883052832339,-168.5463589446
0.275,-246.211265323497,-487.503032810389
0.2875,-361.379686257766,-733.095002994673
0.3,-420.337371620344,-867.628859569586
0.3125,-414.876525717068,-870.254545529656
0.325,-346.659487955444,-740.166912017231
0.3375,-226.841894906263,-496.8098994811
0.35,-74.2625520495239,-176.96937784992
0.3625,87.5271569211655,170.803627552876
0.375,233.880816585187,493.534867855264
0.3875,342.836394160869,741.943485957992
0.4,398.396093453111,877.918754535021
0.4125,392.87094812538,880.403472344114
0.425,327.944341590957,748.641095583246
0.4375,214.28105336209,502.351361738266
0.45,69.787220330794,178.771863813812
0.4625,-83.2012091023383,-172.942212160669
0.475,-221.400686124497,-499.257666355132
0.4875,-324.080103487111,-750.320437393089
0.5,-376.201565136641,-887.647478620191
0.5125,-370.61632494824,-889.992391107501
0.525,-309.021665816182,-756.638119384318
0.5375,-201.588109493549,-507.575688013729
0.55,-65.2746155908948,-180.473662208599
0.5625,78.8301010196266,174.982131493888
0.575,208.78066938334,504.659828039651
0.5875,305.117032063326,758.222935892666
0.6,353.772913823929,896.814966336911
0.6125,348.130260221681,899.017350786118
0.625,289.907781039691,764.164721978646
0.6375,188.767257529644,512.475439531147
0.65,60.7204745216961,182.056920481079
0.6625,-74.406458535997,-176.907356939921
0.675,-196.031252400067,-509.742553618349
0.6875,-285.965818026772,-765.646875784258
0.7,-331.122244737698,-905.417647502635
0.7125,-325.426699322446,-907.480815167932
0.725,-270.613009922933,-771.205710983544
