"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,960.228241582209,-556.578247865576
0.0125,835.765991287407,-478.824904189966
0.025,711.303740992604,-401.071560514355
0.0375,477.877596342475,-263.384027613875
0.05,170.723789521774,-87.3035091145601
0.0625,-163.572009919653,100.052436953127
0.075,-474.084086656512,270.15139056854
0.0875,-713.363129801145,397.398001610749
0.1,-844.651892761985,462.982172842224
0.1125,-847.547695480786,457.664145308497
0.125,-721.165390831308,383.060981050764
0.1375,-484.357852996646,251.290420888744
0.15,-172.862647198397,82.983563332618
0.1625,166.032670435804,-95.9103397719211
0.175,480.731827186725,-258.148139275089
0.1875,723.134995104475,-379.338741039658
0.2,856.034094776027,-441.601891036655
0.2125,858.795324788378,-436.212322361012
0.225,730.579160375319,-364.810666184097
0.2375,490.525688747144,-239.031878380159
0.25,174.897546517399,-78.6118552216374
0.2625,-168.396186645267,91.705373074451
0.275,-487.073562418379,245.981156073757
0.2875,-732.454324860552,361.040063898406
0.3,-866.873647527694,419.94012959271
0.3125,-869.498734840933,414.481512168366
0.325,-739.527113910782,346.327827497026
0.3375,-496.381193258487,226.621707270394
0.35,-176.82010783852,74.1888658441258
0.3625,170.652325812945,-87.4452408238282
0.375,493.107130184216,-233.658019803156
0.3875,741.304086354211,-342.506982582122
0.4,877.163608522619,-398.009670064176
0.4125,879.648556395251,-392.487336479515
0.425,748.001061868888,-327.621633005924
0.4375,501.924934132303,-214.068779903946
0.45,178.621768663434,-69.7151286245864
0.4625,-172.791842524469,83.1226993101135
0.475,-498.830672014413,221.184428020309
0.4875,-749.680385094371,323.759163901129
0.5,-886.89342247539,375.826587224199
0.5125,-889.23847046731,370.244016978644
0.525,-755.999427523654,308.708918381112
0.5375,-507.149467023912,201.381578378612
0.55,-180.323389711146,65.2040136150596
0.5625,174.83188325465,-78.7534482742419
0.575,504.232611073392,-208.570160085796
0.5875,757.584353436973,-304.805972596202
0.6,896.061908007624,-353.408946837647
0.6125,898.264943380011,-347.769423299967
0.625,763.527178468908,-289.604297871015
0.6375,512.049046051196,-188.566529733478
0.65,181.908770145645,-60.6537614712707
0.6625,-176.758038184057,74.332587733717
0.675,-509.315741946387,195.826889427632
0.6875,-765.00936319069,285.664267191348
0.7,-904.666795792021,330.770268408964
0.7125,-906.730239929382,325.077570781582
0.725,-770.569825189047,270.31968530479
0.7375,-516.634604690916,175.635640004389
0.75,-183.376293528773,56.0601616890871
0.7625,178.567253443547,-69.8649297969174
0.775,514.087112193485,-182.964073443792
0.7875,771.951336007014,-266.340590346105
0.8,912.705262761731,-307.923464579581
0.812500000000001,914.624993347307,-302.180072235
0.825000000000001,777.129963000027,-250.862148221432
0.837500000000001,520.893306479438,-162.591809427068
0.850000000000001,184.727776709302,-51.431686170198
0.862500000000001,-180.267409179817,65.3533070246918
0.875000000000001,-518.524974223607,169.981635595431
0.887500000000001,-778.415741898435,246.850951588332
0.900000000000001,-920.167915319648,284.879822179455
0.912500000000001,-921.942655317972,279.090526891042
0.925000000000001,-783.200001853,231.245133195995
0.937500000000001,-524.815864430215,149.443545046431
0.950000000000001,-185.971579292997,46.769321495554
0.962500000000001,181.861271075574,-60.8023451273117
0.975000000000001,522.638984399088,-156.889317586106
0.987500000000001,784.383875684438,-227.202252967044
1,927.045970820538,-261.654611281895
