"Time [ms]","InducedVoltage(Cos_Winding) [V]","InducedVoltage(Sin_Winding) [V]"
0,1.11509054592077,-0.00160633976200656
0.0125,0.967736623016233,0.00347071411959718
0.025,0.820382700111698,0.00854776800120091
0.0375,0.548111077126212,0.0110089810018477
0.05,0.192403605028103,0.00982575621554999
0.0625,-0.192584991719716,0.00482112729299973
0.075,-0.548210475877556,-0.00323503338604947
0.0875,-0.820329126643958,-0.012767533283749
0.1,-0.967509412178469,-0.0216717799909926
0.1125,-0.96735732500699,-0.0277379537368045
0.125,-0.819914832856885,-0.0291192204989442
0.1375,-0.547674782723447,-0.024750981976882
0.15,-0.192093995246823,-0.0146464849066243
0.1625,0.192645649719449,6.19169753024167e-06
0.175,0.547964596237526,0.0169828347881039
0.1875,0.819759053244471,0.033336093805942
0.2,0.966671637769897,0.0459295208571703
0.2125,0.966366079368385,0.0519904310647488
0.225,0.818936735922692,0.049674074174278
0.2375,0.546881543801386,0.0384800549978142
0.25,0.191667467634025,0.0194603352353565
0.2625,-0.192589702684053,-0.00483985304668007
0.275,-0.54736979072219,-0.0307191964046471
0.2875,-0.818673749152226,-0.0538860104924446
0.3,-0.965218585301997,-0.0701598356152581
0.3125,-0.964759904550866,-0.076212109993152
0.325,-0.817434560705598,-0.0701979111997319
0.3375,-0.545739914835662,-0.0521837644229436
0.35,-0.191117188778545,-0.0242621585518013
0.3625,0.19241284710784,0.00966718704616834
0.375,0.54642726231655,0.0444371054831035
0.3875,0.817060385014906,0.0744041500903675
0.4,0.96315107556667,0.0943475016351211
0.4125,0.962537852455707,0.100385003633334
0.425,0.815406397816651,0.0906774675151869
0.4375,0.544254407135452,0.0658555284399525
0.45,0.190435721972473,0.0290470499340797
0.4625,-0.192102102188645,-0.0144904302681528
0.475,-0.54513850048394,-0.058129958802273
0.4875,-0.814926186249592,-0.0948708504209234
0.5,-0.960467591588115,-0.118473810174186
0.5125,-0.959702169959613,-0.124493459489796
0.525,-0.812859497981024,-0.111098147912003
0.5375,-0.542423020236601,-0.0794837985132885
