"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,967.163307601978,-559.680832199511
0.0125,841.792261128911,-481.504087002101
0.025,716.421214655845,-403.327341804691
0.0375,481.305045277041,-264.876156053348
0.05,171.93527018926,-87.8114416089689
0.0625,-164.761902295211,100.600757104655
0.075,-477.49977201603,271.665726523533
0.0875,-718.486975321375,399.641997422271
0.1,-850.705142619138,465.610545960982
0.1125,-853.609553902289,460.275163523938
0.125,-726.31184452761,385.258274642424
0.1375,-487.804316775068,252.74384617596
0.15,-174.080834219031,83.4766229201124
0.1625,167.233294423693,-96.4455307755869
0.175,484.165833614288,-259.623948973407
0.1875,728.28746817324,-381.524085242785
0.2,862.119954214026,-444.160342812641
0.2125,864.888698061826,-438.752825382374
0.225,735.751723368852,-366.948106071992
0.2375,493.98786196327,-240.444298829065
0.25,176.120614858417,-79.0898667804242
0.2625,-169.6021246871,92.2273372637599
0.275,-490.527810473833,247.416772153117
0.2875,-737.631207221894,363.164827631027
0.3,-872.987756896381,422.426160508428
0.3125,-875.619261683596,416.949430808656
0.325,-744.721864957236,348.402719125499
0.3375,-499.857004218603,227.992077623938
0.35,-178.046563273305,74.6515730476867
0.3625,171.864700408686,-87.9534698185814
0.375,496.575891856257,-235.052203882981
0.3875,746.502506683575,-344.568779981002
0.4,883.301596210534,-400.421347416387
0.4125,885.791633963375,-394.880218742215
0.425,753.213614062149,-329.632503245123
0.4375,505.412096730757,-215.395672764811
0.45,179.85042505133,-70.1622070112666
0.4625,-174.009225644093,83.6164486539945
0.475,-502.311721413775,222.536090076508
0.4875,-754.896491982025,325.756512866462
0.5,-893.05033181772,378.161550607482
0.5125,-895.399551853398,372.559733162013
0.525,-761.225874766648,310.653872788405
0.5375,-510.645588306609,202.663656050906
0.55,-181.554593466171,65.6349512570487
0.5625,176.054351950434,-79.232086543053
0.575,507.72344775646,-209.878072943712
0.5875,762.813712275171,-306.737107684852
0.6,902.234097462461,-355.664946528438
0.6125,904.439893802813,-350.005351469684
0.625,768.765091218895,-291.481405771506
0.6375,515.551273474996,-189.802903826873
0.65,183.141599740935,-61.067602937755
0.6625,-177.984172257066,74.7958623185362
0.675,-512.814436604933,197.089462170624
0.6875,-770.249225024126,287.527025604442
0.7,-910.850025423075,332.94491430025
0.7125,-912.91567466158,327.231666340744
0.725,-775.815682969027,272.126722597407
0.7375,-520.141479078154,176.82483357177
0.75,-184.609528333524,56.4573108490883
0.7625,179.796097847976,-70.312700867051
