"Time [ms]","InducedVoltage(Cos_Winding) [V]","InducedVoltage(Sin_Winding) [V]"
0,1.11004311710954,-0.00217116562704543
0.0125,0.963355327507268,0.00297031752386491
0.025,0.816667537904997,0.00811180067477526
0.0375,0.545628759392862,0.0107065314903694
0.05,0.191531342566457,0.00970704174462096
0.0625,-0.191712286769129,0.00490898295933061
0.075,-0.54572853320926,-0.00294895899331015
0.0875,-0.81661441123278,-0.0123226420716082
0.1,-0.963127737293168,-0.0211330733573702
0.1125,-0.962975624269957,-0.0271864397499746
0.125,-0.816201244634198,-0.0286396601357763
0.1375,-0.54519352597011,-0.0244196440952412
0.15,-0.191224329939292,-0.0145177337941023
0.1625,0.191774406352943,-9.19504043260224e-05
0.175,0.545481699554315,0.0166678364896298
0.1875,0.816046152062787,0.0328479828582078
0.2,0.962292467975384,0.0453396088618543
0.2125,0.961988059422874,0.0513875864253569
0.225,0.815227407212383,0.0491514630257634
0.2375,0.544404079681344,0.0381196237766463
0.25,0.190799277815453,0.0193213201731195
0.2625,-0.191716850235749,-0.00473122860041379
0.275,-0.544891264158473,-0.0303753164763901
0.2875,-0.81496466875077,-0.0533546919385402
0.3,-0.960846042116287,-0.0695187564721518
0.3125,-0.960390389695183,-0.0755585401924967
0.325,-0.81373171852007,-0.0696321192825967
0.3375,-0.54326990571049,-0.0517947935176218
0.35,-0.190251421436756,-0.0241131897051893
0.3625,0.191541573889789,0.00954851828842911
0.375,0.543951898739706,0.0440644843360164
0.3875,0.813359473037032,0.0738296441288242
0.4,0.958790490826571,0.093655996031901
0.4125,0.958180659094192,0.0996810006207153
0.425,0.81171629961961,0.0900689976263367
0.4375,0.541790816810406,0.0654381437474266
0.45,0.189575441148999,0.0288882993712693
0.4625,-0.191231473146961,-0.0143623856362132
0.475,-0.542670085047627,-0.0577285588672567
0.4875,-0.811239233524996,-0.0942534821583737
0.5,-0.956122426079344,-0.117732014847072
0.5125,-0.955361495364631,-0.123739024253651
0.525,-0.809183820917487,-0.110446894505742
0.5375,-0.539970977840054,-0.0790373020756162
0.55,-0.188793770316405,-0.0336453538894916
0.5625,0.19081338787426,0.019165885036308
0.575,0.54104067789893,0.0713534884590202
0.5875,0.808604697784911,0.114619171516123
0.6,0.952851302004153,0.141730029853926
0.6125,0.95193823335792,0.147715395844613
0.625,0.806148450577559,0.130755303134659
0.6375,0.537806017628041,0.0925849800851986
0.65,0.18788875613785,0.0383789482249151
0.6625,-0.190269674753259,-0.0239575187852274
0.675,-0.539069998578678,-0.0849307527230356
0.6875,-0.805461754055966,-0.134908563998937
0.7,-0.948980031427933,-0.165637791981587
0.7125,-0.947920167568655,-0.171599301729358
0.725,-0.802602154924039,-0.150977474446835
0.7375,-0.535308393927456,-0.106076255278861
0.75,-0.186863369559904,-0.0430907750929194
0.7625,0.1896042229922,0.0287309994892151
0.775,0.536767554320746,0.0984559342264001
0.7875,0.801807979582392,0.155114204535575
0.8,0.94451433020114,0.189442668495956
0.812500000000001,0.943304130600156,0.195376475381409
0.825000000000001,0.798551583590743,0.171108198077367
0.837500000000001,0.532471824426071,0.119501838293606
0.850000000000001,0.185717211655547,0.0477747518510078
0.862500000000001,-0.188818728135181,-0.0334882085947256
0.875000000000001,-0.534116457217596,-0.11191781228062
0.887500000000001,-0.797658214806088,-0.175224828688986
0.900000000000001,-0.939451351218865,-0.213130414293154
0.912500000000001,-0.93809269788561,-0.21903160841986
0.925000000000001,-0.793994711363325,-0.191132336752979
0.937500000000001,-0.52929245937093,-0.132849794895838
0.950000000000001,-0.184463952665065,-0.0524346477498489
0.962500000000001,0.187921464630821,0.0382263557992234
0.975000000000001,0.53113285298278,0.125313157723849
0.987500000000001,0.792998214768022,0.195225457432336
1,0.933791290007976,0.236683417119194
1.0125,0.932282595028322,0.242549144010058
1.025,0.788932468798448,0.211036262256693
1.0375,0.525785515027492,0.14611718615418
1.05,0.183080174047948,0.0570515755526551
1.0625,-0.186900297426201,-0.0429389633956779
1.075,-0.527812057109598,-0.138628134366623
1.0875,-0.78783195775852,-0.215100774989825
1.1,-0.927536441698402,-0.260086295531204
1.1125,-0.925880551437413,-0.265911168330311
1.125,-0.783368222212187,-0.230802391031218
1.1375,-0.521936985588138,-0.159289981845025
1.15,-0.181585913503226,-0.0616358193524218
1.1625,0.185759013553284,0.0476243354617527
1.175,0.52415511776691,0.151854498270598
