"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,968.900832337128,556.529068833542
0.0125,838.430069186096,487.20408854637
0.025,707.959306035063,417.879108259199
0.0375,470.347214911505,283.785680966562
0.05,162.121732166074,104.784382098604
0.0625,-169.611083635095,-92.177157820488
0.075,-474.324754867399,-277.095066554597
0.0875,-705.800522474366,-421.51087846037
0.1,-829.121962294306,-502.870157629664
0.1125,-825.953480528418,-508.053278253144
0.125,-697.255959850834,-435.479686633977
0.1375,-463.089791334088,-295.480508847191
0.15,-159.440311579516,-108.81002634438
0.1625,167.248216511302,96.3952219362998
0.175,467.228976771198,288.889350805664
0.1875,695.009810078827,439.057742623097
0.2,816.252540903795,523.481185308677
0.2125,812.953771650007,528.582819924768
0.225,686.118504324813,452.810217625605
0.2375,455.529595715245,306.985631393154
0.25,156.661038782684,112.770052142758
0.2625,-164.779522865067,-100.555771976651
0.275,-459.838007099509,-300.502856565492
0.2875,-683.781676899059,-456.329687903228
0.3,-802.863704549315,-543.76040528281
0.3125,-799.436368201056,-548.777840051894
0.325,-674.542504794686,-469.851579022765
0.3375,-447.68004345931,-318.294823347281
0.35,-153.780331809832,-116.657176507737
0.3625,162.209405625644,104.652290659695
0.375,452.15374319338,311.923215764291
0.3875,672.112473627609,473.310676426656
0.4,788.96362675961,563.695236721236
0.4125,785.409810604405,568.622412961654
0.425,662.532751695911,486.59112884465
0.4375,439.548676728292,329.404154868831
0.45,150.794278001658,120.464233793118
0.4625,-159.525480233265,-108.678157075611
0.475,-444.182322579795,-323.148807067799
0.4875,-660.01746774376,-489.986641908651
0.5,-774.560247382874,-583.268325104592
0.5125,-770.883508870035,-588.103832185322
0.525,-650.102760074856,-503.019599361058
0.5375,-431.139060111577,-340.302742795433
0.55,-147.725623996587,-124.203721111068
0.5625,156.751137308102,112.641624742279
0.575,435.925960227135,334.164754071702
0.5875,647.504621880778,506.353155095741
0.6,759.669234546806,602.470362231796
0.6125,755.870758348618,607.210386283189
0.625,637.268244654923,519.135164699911
0.6375,422.453988265698,350.981543236399
0.65,144.563654315798,127.861650288082
0.6625,-153.874138644385,-116.53107434571
0.675,-427.396020550123,-344.968079898044
0.6875,-634.585679311204,-522.397629799878
0.7,-744.300807951997,-621.291961195604
0.7125,-740.385782888472,-625.937384729091
0.725,-624.031640060716,-534.918409387951
0.7375,-413.509576259401,-361.445695391449
0.75,-141.30493528888,-131.437898623697
0.7625,150.897526264114,120.341888292262
0.775,418.604984615238,355.56023260146
0.7875,621.263791904662,538.112366299178
0.8,728.465632585935,639.724901670353
0.812500000000001,724.433625685047,644.270608304389
0.825000000000001,610.401310764442,550.367928862972
0.837500000000001,404.301876274607,371.681601847001
0.850000000000001,137.956385524548,134.930809967872
0.862500000000001,-147.826867901771,-124.080035400666
0.875000000000001,-409.540410921075,-365.921177598764
0.887500000000001,-607.557595916577,-553.494845291726
0.900000000000001,-712.168324343997,-657.754891465721
0.912500000000001,-708.023319389686,-662.197467679479
0.925000000000001,-596.384006848927,-565.470572413433
0.937500000000001,-394.833335927192,-381.676652626758
0.950000000000001,-134.52607284717,-138.34748263427
0.962500000000001,144.669044443429,127.745806566778
0.975000000000001,400.217946364335,376.055069143345
0.987500000000001,593.46189201869,568.524651078903
1,695.417853019689,675.3666493395
1.0125,691.160480972568,679.703138938495
1.025,581.985265357454,580.212769671703
1.0375,385.119013251846,391.436037037463
1.05,131.002952125326,141.661416373156
1.0625,-141.413346939994,-131.324722236236
1.075,-390.644143708257,-385.951198391178
1.0875,-578.985763512065,-583.189057822616
1.1,-678.224458338292,-692.548384384346
1.1125,-673.858511814867,-696.77489372662
1.125,-567.217099159487,-594.5820881878
1.1375,-375.156645380853,-400.94273287203
1.15,-127.399784485358,-144.891299121616
1.1625,138.067857046906,134.820256557948
1.175,380.820035955014,395.599781268419
1.1875,564.142431171586,597.482880205997
1.2,660.601717458448,709.288096689654
1.2125,656.130510350833,713.403522823675
1.225,552.093102113723,608.577086892875
1.2375,364.960561269065,410.194126784399
1.25,123.718535685958,148.030027364204
1.2625,-134.638051289291,-138.234954573357
1.275,-370.752684520372,-404.98960293135
1.2875,-548.947768415866,-611.400987462637
1.3,-642.564205945675,-725.579219752481
1.3125,-637.99222955949,-729.580818004856
1.325,-536.62277293794,-622.186511579364
1.3375,-354.53600136797,-419.190159734253
1.35,-119.95871685371,-151.077305039728
1.3625,131.116172472477,141.552355126426
1.375,360.458126404893,414.135456722968
1.3875,533.408426018579,624.931305287379
1.4,624.126996576292,741.415678076213
1.4125,619.455714690512,745.30278067967
1.425,520.811857299923,635.402775216045
1.4375,343.892469832927,427.925062477667
1.45,116.124134540769,154.028152197513
1.4625,-127.520197189376,-144.787083690549
1.475,-349.935409449975,-423.015126513882
1.4875,-517.532915305225,-638.06976261353
1.5,-605.295655128396,-756.78679864452
1.5125,-600.527051085744,-760.554408388376
1.525,-504.680228504337,-648.228470482383
1.5375,-333.023232799516,-436.38337869848
1.55,-112.215759668417,-156.882767188292
1.5625,123.84100668946,147.930325694363
1.575,339.194264841504,431.633873217757
1.5875,501.331281035266,650.807624433076
1.6,586.079720200646,771.677202303007
1.6125,581.217099648316,775.325212403136
1.625,488.224862020335,660.637862187373
1.6375,321.945631531329,444.566249766851
1.65,108.233667803869,159.634379851705
1.6625,-120.084008345095,-150.978899659585
1.675,-328.23709471534,-439.975998665333
1.6875,-484.808504220421,-663.129684562274
1.7,-566.491654385309,-786.079122245496
1.7125,-561.538475043872,-789.601710998882
1.725,-471.457301962881,-672.623459102573
1.7375,-310.665865961642,-452.470309814552
1.75,-104.178774633894,-162.278981378184
1.7625,116.246136453156,153.930877637233
1.775,317.067900010272,448.035639954585
1.7875,467.982368567476,675.031361861058
1.8,546.54401323231,799.976582765369
1.8125,541.505150192659,803.375287826433
1.825,454.393705229604,684.182419539612
1.8375,299.18942880888,460.081395352225
1.85,100.07046669007,164.835110592645
1.8625,-112.342943055553,-156.791387760993
1.875,-305.700207054871,-455.810687122859
1.8875,-450.858809310642,-686.50124976051
1.9,-526.256792114898,-813.370889623597
1.9125,-521.133302528104,-816.63822634824
1.925,-437.047619942307,-695.31264323304
1.9375,-287.525485695125,-467.401807760014
1.95,-95.8979820503419,-167.282131203639
1.9625,108.363971847846,159.547293827625
1.97499999999999,294.143698488995,463.299463686901
1.98749999999999,433.455285317493,697.536770066829
1.99999999999999,505.641435176421,826.251281920197
2.01249999999999,500.436726492641,829.38920668771
2.02499999999999,419.431342864085,706.004396856751
2.03749999999999,275.685337425805,474.433573665482
2.04999999999999,91.660750622353,169.62045886325
2.06249999999999,-104.317021192887,-162.196648471188
2.07499999999999,-282.407022069485,-470.500368769483
2.08749999999999,-415.780681498005,-708.137806921917
2.09999999999999,-484.709433208505,-838.612812896366
2.11249999999999,-479.42651099382,-841.618211933385
2.12499999999999,-401.548503667626,-716.251304442687
2.13749999999999,-263.672645199866,-481.17017925946
2.14999999999999,-87.3662433047787,-171.853560805325
2.16249999999999,100.2069912968,164.753042905921
2.17499999999999,270.486531748279,477.397061516053
2.18749999999999,397.848642215919,718.296412120215
2.19999999999999,463.471738468732,850.446740884252
2.21249999999999,458.116384982812,853.321742857208
2.22499999999999,383.407205568664,726.034323127871
2.23749999999999,251.494346023105,487.602179599531
2.24999999999999,83.0164881639451,173.981846946357
2.26249999999999,-96.0358183575442,-167.207274154488
2.27499999999999,-258.395883780407,-483.99544113183
2.28749999999999,-379.661766685206,-727.996792332537
2.29999999999999,-441.940956429207,-861.740585923758
2.31249999999999,-436.514075534369,-864.479361103497
2.32499999999999,-365.030888763305,-735.373009631109
2.33749999999999,-239.146333438227,-493.704597886757
2.34999999999999,-78.6188260674553,-175.999464151605
2.36249999999999,91.8007715234412,169.551060754591
2.37499999999999,246.144795628207,490.29013657925
2.38749999999999,361.233927584316,737.229596617625
2.39999999999999,420.130629581922,872.485639833097
2.41249999999999,414.63585939305,875.08368758778
2.42499999999999,346.424372607348,744.238541888186
2.43749999999999,226.651939834484,499.499614575106
2.44999999999999,74.1669318498455,177.89910905441
2.46249999999999,-87.5046977184561,-171.779663702914
2.47499999999999,-233.737125028567,-496.270087469131
2.48749999999999,-342.580024836603,-745.9972010623
2.49999999999999,-398.057256564269,-882.674001908283
2.51249999999999,-392.499071996785,-885.133656583434
2.52499999999999,-327.60075417313,-752.630577477354
2.53749999999999,-214.024023912234,-504.995489490832
2.54999999999999,-69.6630252295488,-179.663458571228
2.56249999999999,83.151329922337,173.892944037793
2.57499999999999,221.18483166921,501.931278534666
2.58749999999999,323.714276781733,754.294060539032
2.59999999999999,375.73643740164,892.30490004795
2.61249999999999,370.120276357062,894.6261759566
2.62499999999999,308.573866903316,760.546412975641
2.63749999999999,201.261345736486,510.167821484703
2.64999999999999,65.1278865081454,181.355946369854
2.66249999999999,-78.7592816200772,-175.93148140481
2.67499999999999,-208.491852499825,-507.272870263438
2.68749999999999,-304.647763828882,-762.114131787027
2.69999999999999,-353.184477966548,-901.377874388673
2.71249999999999,-347.511394008373,-903.558824745619
2.72499999999999,-289.353151496733,-767.987440008215
2.73749999999999,-188.372033158263,-515.014059455981
2.74999999999999,-60.5500198630674,-182.923564240222
2.76249999999999,74.3144264846266,177.841916772927
2.77499999999999,195.673385587485,512.30525824392
2.78749999999999,285.389021993298,769.452701771026
2.79999999999999,330.409764871655,909.884012720645
2.81249999999999,324.683118255185,911.920876083435
2.82499999999999,269.95301133547,774.947847150022
2.83749999999999,175.360401507641,519.533346070141
2.84999999999999,55.9312006473235,184.371655318763
2.86249999999999,-69.8179858402076,-179.626122150397
2.87499999999999,-182.733977077688,-517.031573276643
2.88749999999999,-265.949504406941,-776.302219458286
2.89999999999999,-307.426264778806,-917.813810815106
2.91249999999999,-301.648727205172,-919.705174542116
2.92499999999999,-250.38074302786,-781.412980571898
2.93749999999999,-162.240519082151,-523.72683007344
