"Time [ms]","InducedVoltage(Cos_Winding) [V]","InducedVoltage(Sin_Winding) [V]"
0,1.1116463364537,-0.00206524531970614
0.0125,0.964746967392333,0.00306452672040209
0.025,0.817847598330965,0.00819429876051032
0.0375,0.546417261056886,0.0107642233360687
0.05,0.191808260430672,0.00972988474150635
0.0625,-0.191989715055267,0.00489291021543329
0.075,-0.546516812491395,-0.00300286312673442
0.0875,-0.817794230483992,-0.0124071369538093
0.1,-0.96451933031508,-0.0212358437216583
0.1125,-0.964367226161322,-0.0272920583142272
0.125,-0.817380659333194,-0.0287318967295587
0.1375,-0.545981355807753,-0.0244836766319789
0.15,-0.191500376020688,-0.0145429528006688
0.1625,0.192050916276612,-7.3333800752363e-05
0.175,0.546270306306349,0.0167280505796186
0.1875,0.817225193657225,0.0329420694738293
0.2,0.963683202219237,0.0454537982520144
0.2125,0.963378494083,0.0515046756733168
0.225,0.816405438381869,0.0492532996225804
0.2375,0.545191007763054,0.03819013106428
0.25,0.19107512410786,0.0193488424939199
0.2625,-0.191994008886231,-0.00475209791542159
0.275,-0.545678258312919,-0.0304422025921569
0.2875,-0.816142772087014,-0.0534583092698407
0.3,-0.962235026183851,-0.0696443391636347
0.3125,-0.961778440783238,-0.0756868774603505
0.325,-0.814908245815452,-0.0697435090766887
0.3375,-0.544054692101488,-0.0518716117478133
0.35,-0.190526820040839,-0.0241428881542726
0.3625,0.19181807358991,0.0095714736743204
0.375,0.544738473757024,0.0441377231801454
0.3875,0.814535474966937,0.0739429449137447
0.4,0.960176177562142,0.0937927447587399
0.4125,0.959565581428554,0.0998205032420712
0.425,0.812889339030577,0.0901899175161733
0.4375,0.542574366715168,0.0655213179026332
0.45,0.189849379013433,0.0289201651917329
0.4625,-0.191508165673939,-0.0143874221770113
0.475,-0.543454829131739,-0.0578081389467857
0.4875,-0.812411391615139,-0.0943764013485155
0.5,-0.957504280896169,-0.117879941524297
0.5125,-0.956742270129237,-0.123889815888668
0.525,-0.810353516069158,-0.110577310583225
0.5375,-0.540751434158523,-0.0791270326240148
0.55,-0.189066076206971,-0.0336795839304104
0.5625,0.191089140415404,0.0191933516160012
0.575,0.54182256045334,0.0714394391869066
0.5875,0.809773370934042,0.114751628495979
0.6,0.954228225889075,0.14188932387004
0.6125,0.95331407364105,0.147877554994041
0.625,0.807313522205888,0.130895366373227
0.6375,0.538582857743751,0.0926810036184907
0.65,0.18816069811723,0.0384155218992012
0.6625,-0.190544968042562,-0.0239872988089394
0.675,-0.539848713687019,-0.0850231879287781
0.6875,-0.8066257247478,-0.135050560356654
0.7,-0.950351746349218,-0.16580839998964
0.7125,-0.949290057318741,-0.17177284501916
0.725,-0.803762303067807,-0.151127088611387
0.7375,-0.536082419516037,-0.106178632328903
0.75,-0.187133343363382,-0.0431295518481226
0.7625,0.189877652739706,0.0287629381973735
