"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-962.175554738943,557.287872143788
0.0125,-837.457123618328,479.438153036312
0.025,-712.738692497713,401.588433928836
0.0375,-478.837442560811,263.726359575108
0.05,-171.062205535518,87.4214420018542
0.0625,163.906592211953,-100.176467543063
0.075,475.042246558358,-270.498389382844
0.0875,714.799197344138,-397.913094787279
0.1,846.347429095588,-463.586437371503
0.1125,849.244482468909,-458.265161151744
0.125,722.604981251856,-383.567532000959
0.1375,485.321191730416,-251.626700909488
0.15,173.202375602602,-83.0989440115631
0.1625,-166.369458815039,96.0330705875492
0.175,-481.692881073645,258.487887913949
0.1875,-724.575852370361,379.843680086135
0.2,-857.734839794172,442.193700028564
0.2125,-860.497072557924,436.800775898901
0.225,-732.023249944875,365.307092916652
0.2375,-491.491402314511,239.360554674642
0.25,-175.237732309757,78.7240339081276
0.2625,168.733616330536,-91.8253005888914
0.275,488.038295867632,-246.314521052206
0.2875,733.898928540341,-361.533889525053
0.3,868.578617414418,-420.518746722411
0.3125,871.205001857598,-415.057315667469
0.325,740.974278653475,-346.81246583255
0.3375,497.349380355528,-226.943353670312
0.35,177.160649197669,-74.2979458870684
0.3625,-170.991346583498,87.5635578218656
0.375,-494.073918152299,233.983167685001
0.3875,-742.751647767713,342.989065869314
0.4,-878.872398586708,398.575290169786
0.4125,-881.358176346245,393.049553138993
0.425,-749.451188760859,328.095118259365
0.4375,-502.894108210174,214.381548343405
0.45,-178.962746334035,69.8216341903579
0.4625,173.131349689087,-83.237345679468
0.475,499.799110922847,-221.501922752428
0.4875,751.130928204715,-324.230369320322
0.5,888.604831883116,-376.378216617352
0.5125,890.950544818543,-370.792279023842
0.525,757.45115364349,-309.17022586971
0.5375,508.119798613067,-201.686704886435
0.55,180.664738733245,-65.3082785481115
0.5625,-175.172064303413,78.8657398309693
0.575,-505.202588906336,208.880224388297
0.5875,-759.036430328602,305.265037130868
0.6,-897.775153318111,353.946487417491
0.6125,-899.978360923257,348.303100976572
0.625,-764.980034240506,290.053649616992
0.6375,-513.020216783999,188.863802797758
0.65,-182.249666331506,60.7537922299819
0.6625,177.098448717739,-74.4417313141913
0.675,510.286589670152,-196.128895099799
0.6875,766.462510421729,-286.11107811834
0.7,906.380730539218,-331.292641475029
0.7125,908.444295062509,-325.596284990937
0.725,772.023161717852,-270.755946190586
0.7375,517.605683482856,-175.923687283686
