"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-556.709731058302,968.729707721526
0.0125,-487.361680295942,838.282190704807
0.025,-418.013629533582,707.834673688088
0.0375,-283.876438432566,470.264640442455
0.05,-104.817410645878,162.093449172325
0.0625,92.2075936822291,-169.580952087857
0.075,277.184661919469,-474.241077566741
0.0875,421.646130485541,-705.676425422707
0.1,503.030773415336,-828.976499900868
0.1125,508.214920666521,-825.808841926646
0.125,435.617637218739,-697.134129737654
0.1375,295.573672646243,-463.009102010883
0.15,108.843763239257,-159.412805602248
0.1625,-96.4264362230386,167.21861112655
0.175,-288.981188764197,467.147248109454
0.1875,-439.19644547839,694.888569282188
0.2,-523.645923899595,816.110451731877
0.2125,-528.748594339202,812.812545287564
0.225,-452.951665387965,685.99960074316
0.2375,-307.081061980487,455.450902207045
0.25,-112.804511644082,156.634295483852
0.2625,100.587937350856,-164.750555884811
0.275,300.596943402614,-459.758189708039
0.2875,456.47175325638,-683.663475935798
0.3,543.929199983176,-802.725123136417
0.3125,548.947588641432,-799.298698676195
0.325,469.996378734261,-674.426619364286
0.3375,318.392386841699,-447.603393990019
0.35,116.692354489297,-153.754306539491
0.3625,-104.685190507705,162.181191586934
0.375,-312.019493872397,452.075995996989
0.3875,-473.456173171391,671.997216164022
0.4,-563.867851797651,788.828615764454
0.4125,-568.795862804227,785.275729923868
0.425,-486.738996036923,662.419888285263
0.4375,-329.503721374712,439.47406644837
0.45,-120.500031150684,150.768991450304
0.4625,108.711861341991,-159.498047496115
0.475,323.247242924644,-444.106559588546
0.4875,490.135112048653,-659.905206726697
0.5,583.444395740575,-774.428863205649
0.5125,588.280762645072,-770.753027206385
0.525,503.170457014248,-649.992971139005
0.5375,340.404251384997,-431.06654456704
0.55,124.240199737764,-147.701109632283
0.5625,-112.67599209267,156.724325934185
0.575,-334.265177867956,435.852212431886
0.5875,-506.504609234119,647.395489875135
0.6,-602.649892276365,759.541625212961
0.6125,-607.390868193159,755.744076656675
0.625,-519.288969515366,637.161784268004
0.6375,-351.085077558205,422.383722073001
0.65,-127.898881445838,144.539949394142
0.6625,116.566178473049,-153.848033055672
0.675,345.070507933421,-427.324467866421
0.6875,522.552052864941,-634.479901914798
0.7,621.475058174276,-744.177130427741
0.7125,626.121424935214,-740.263085478235
0.725,535.075176418567,-623.928609900743
0.7375,361.551203195395,-413.441657111667
0.75,131.475881640056,-141.282084610841
0.7625,-120.377669827766,150.872169368801
0.775,-355.66466715604,418.535675878992
0.7875,-538.269748154864,621.161492876435
0.8,-639.911601784057,728.346099850465
0.812500000000001,-644.458219880279,724.315169977163
0.825000000000001,-550.527809052122,610.301870757031
0.837500000000001,-371.789227278422,404.236356483447
0.850000000000001,-134.969550714453,137.934407793296
0.862500000000001,124.116575335736,-147.802301407841
0.875000000000001,366.027702754742,-409.473505187353
0.887500000000001,553.655347543858,-607.458912020437
0.900000000000001,657.945182064834,-712.053087230135
0.912500000000001,662.388568765885,-707.909202672829
0.925000000000001,565.633339553087,-596.288298343642
0.937500000000001,381.786320293784,-394.770179761239
0.950000000000001,138.386689843279,-134.505005032307
0.962500000000001,-127.783129583836,144.645348478204
0.975000000000001,-376.163526090003,400.153508690905
0.987500000000001,-568.688045008488,593.366881084509
1,-675.560218546357,695.306948390179
1.0125,-679.897494842495,691.050671872379
1.025,-580.37828282175,581.893111060639
1.0375,-391.547263757384,385.05836116448
1.05,-141.701132201704,130.982798490812
1.0625,131.36276131437,-141.390478899849
1.075,386.061446142272,-390.582182050122
1.0875,583.355014303035,-578.894401143733
1.1,692.744952678379,-678.117881289716
1.1125,696.972185705339,-673.753020724527
1.125,594.750019195679,-567.128663475798
1.1375,401.055520583,-375.098552586699
1.15,144.931658291337,-127.380487745517
1.1625,-134.858803057756,138.045862391852
1.175,-395.71163727551,380.760521413488
1.1875,-597.651341055608,564.054781049099
1.2,-709.487603201343,660.499560472626
1.2125,-713.603759031806,656.029498328945
1.225,-608.747517487548,552.008539352653
1.2375,-410.308574467861,364.905148063712
1.25,-148.070902545091,123.700229683595
1.2625,138.273929522563,-134.617067202789
1.275,405.103228664507,-370.695669731986
1.2875,611.571941384362,-548.864000489915
1.3,725.781654814957,-642.466678755884
1.3125,729.783985541903,-637.89586804028
1.325,622.359434314717,-536.542158234881
1.3375,419.306370351662,-354.483213857315
1.35,151.118788506126,-119.941250410901
1.3625,-141.592191879203,131.095904497884
1.375,-414.250684114324,360.403687571541
1.3875,-625.104681520747,533.328655013164
1.4,-741.621022054938,624.034244212958
1.4125,-745.508881185021,619.364183511015
