"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-966.522031348664,-555.026961946433
0.0125,-836.368716952573,-485.893484740086
0.025,-706.215402556483,-416.760007533739
0.0375,-469.185516602256,-283.030027370656
0.05,-161.718939490623,-104.512075601921
0.0625,169.195774706482,91.92404420745
0.075,473.157858758347,276.35082057883
0.0875,704.060294906741,420.386030886706
0.1,827.074648199059,501.534700166056
0.1125,823.910871627543,506.709478965194
0.125,695.529117067697,434.333083454476
0.1375,461.940587528852,294.707570535959
0.15,159.04246038439,108.530886899485
0.1625,-166.837137896844,-96.1336518139197
0.175,-466.072987304102,-288.127715060437
0.1875,-693.287072091671,-437.905759650647
0.2,-814.225840285825,-522.113893923519
0.2125,-810.932252144683,-527.207548756746
0.225,-684.410397137435,-451.637500610091
0.2375,-454.392840640837,-306.19539679124
0.25,-156.267260329651,-112.484526001062
0.2625,164.371931209393,100.289074640696
0.275,458.694618665327,299.721874501732
0.2875,682.077225467725,455.151807576919
0.3,800.858975851003,542.362216081754
0.3125,797.43788841718,547.372455991078
0.325,672.85293572053,468.652641176542
0.3375,446.557331503945,317.487963172924
0.35,153.390896678248,116.365989666326
0.3625,-161.807217382042,-104.379847864402
0.375,-451.022462106997,-311.125216751639
0.3875,-670.426818670537,-472.106707295641
0.4,-786.982555099709,-562.267278737461
0.4125,-783.434716594317,-567.187259135885
0.425,-660.864111501485,-485.367683254364
0.4375,-438.438085796447,-328.579962400481
0.45,-150.410844042127,-120.168078795623
0.4625,159.126565356019,108.399723645007
0.475,443.064135123098,322.334092659096
0.4875,658.353322243693,488.757790734081
0.5,772.603736116755,581.811377235995
0.5125,768.933458516542,586.639888890565
0.525,648.455298205273,501.77208491303
0.5375,430.044182495276,339.462431284683
0.55,147.348767910789,123.902136621794
0.5625,-156.357087031643,-112.356546030856
0.575,-434.822775892683,-333.334133147651
0.5875,-645.862145685234,-505.100550018148
0.6,-757.739699424203,-600.985313201384
0.6125,-753.947859069216,-605.718787500794
0.625,-635.645037472762,-517.864433694111
0.6375,-421.376475332288,-350.126926995171
0.65,-144.191402614194,-127.554327720411
0.6625,153.48404804669,116.239858167555
0.675,426.308819242343,344.121925151346
0.6875,632.967848491361,521.122308233981
0.7,742.400059578046,619.780385089708
0.7125,738.492977890347,624.419676735966
0.725,622.434240829481,533.625835633555
0.7375,412.448942919407,360.576500621133
0.75,140.940489654513,131.126872383934
0.7625,-150.514623625045,-120.04605165445
0.775,-417.533831811461,-354.698769898874
0.7875,-619.671871339269,-536.81556174231
0.8,-726.596325387602,-638.188502810218
0.812500000000001,-722.572343878312,-642.728365710405
0.825000000000001,-608.831291137571,-549.055154955486
0.837500000000001,-403.259555439776,-370.798898467793
0.850000000000001,-137.598319658124,-134.614918475552
0.862500000000001,147.449357654233,123.778602574029
0.875000000000001,408.487186969264,365.045803713245
0.887500000000001,605.993027167837,552.177814780269
0.900000000000001,710.331939154,656.195117315792
0.912500000000001,706.195329050815,660.632033150076
0.925000000000001,594.841557879994,564.137885907815
0.937500000000001,393.810496305199,380.781458697012
0.950000000000001,134.1753999371,138.027634416034
0.962500000000001,-144.296787967074,-127.438877092518
0.975000000000001,-399.18485940664,-375.167490083784
0.987500000000001,-591.925521553075,-567.188139595078
1,-693.61561507753,-673.784506173225
1.0125,-689.36633733114,-678.115287157383
