"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-963.112026531161,557.427403208374
0.0125,-838.270897854253,479.557384141081
0.025,-713.429769177345,401.687365073789
0.0375,-479.300252658248,263.790391359248
0.05,-171.226158349061,87.4414334491342
0.0625,164.067223573998,-100.202222649783
0.075,475.503603394811,-270.565300985735
0.0875,715.49122034578,-398.010386131539
0.1,847.165031721148,-463.698664797972
0.1125,850.06322154228,-458.374944854639
0.125,723.300058090875,-383.658353972444
0.1375,485.786747030109,-251.685289553888
0.15,173.366981194474,-83.1170911220367
0.1625,-166.53136199571,96.0572359960284
0.175,-482.157008471968,258.549490232245
0.1875,-725.271823298708,379.932845754728
0.2,-858.556815089262,442.296108062938
0.2125,-861.319997468438,436.900643071924
0.225,-732.721838013045,365.389539686597
0.2375,-491.958970348008,239.413369124469
0.25,-175.402823638395,78.7401586726742
0.2625,168.896449239152,-91.8473214425734
0.275,488.504782415302,-246.370735356105
0.2875,734.598164024088,-361.614659837099
0.3,869.404234814697,-420.610994412566
0.3125,872.031550860136,-415.147139605102
0.325,741.675699796065,-346.88620039004
0.3375,497.8188274976,-226.990479884282
0.35,177.326164180539,-74.311920977724
0.3625,-171.155205233165,87.5838258646818
0.375,-494.542188335657,234.033657043369
0.3875,-743.453566764333,343.060942328838
0.4,-879.70128302465,398.657316111606
0.4125,-882.187732704259,393.129094097335
0.425,-750.155103154011,328.160139537452
0.4375,-503.364924615731,214.422681656532
0.45,-179.128652130292,69.8335655385645
0.4625,173.295692792695,-83.2556074292722
0.475,500.269115844296,-221.546455594742
0.4875,751.835301157621,-324.293572669858
0.5,889.436303857446,-376.449845575808
0.5125,891.782559045506,-370.861263685038
0.525,758.156905753631,-309.226080369617
0.5375,508.591820313323,-201.721739567869
0.55,180.831021150518,-65.3180037147397
0.5625,-175.337176096279,78.8820181849221
0.575,-505.674045462283,208.918738936939
0.5875,-759.742551126893,305.319034984917
0.6,-898.608534626287,354.007295671437
0.6125,-900.812049232358,348.360943935385
0.625,-765.687171985772,290.100173691372
0.6375,-513.493030844101,188.892421954142
0.65,-182.415927070049,60.7609525216559
0.6625,177.263980636067,-74.4558328022547
0.675,510.759007303624,-196.16115058785
0.6875,767.169868501757,-286.155577234271
0.7,907.215323758191,-331.341931865542
0.7125,909.279174927026,-325.642626611179
0.725,772.731091764164,-270.792645388271
0.7375,518.078811885583,-175.945645646199
0.75,183.883781960207,-56.1623568292925
0.7625,-179.074692156524,69.9842390507492
0.775,-515.531234909059,183.28270454222
0.7875,-774.112340268794,266.808411446091
0.8,-915.254594271373,308.467919823294
0.812500000000001,-917.174180092545,302.717317332063
0.825000000000001,-779.291363227432,251.311549766433
0.837500000000001,-522.337036005326,162.885625616387
0.850000000000001,-185.233993185139,51.527379916932
0.862500000000001,180.774663017695,-65.4665953250539
0.875000000000001,519.968642919936,-170.283964746908
0.887500000000001,780.576661067661,-247.295191692501
0.900000000000001,922.71660659324,-285.396121200166
0.912500000000001,924.490945216462,-279.599622145842
0.925000000000001,785.359461739474,-231.669457232317
0.937500000000001,526.258412680543,-149.720845038796
0.950000000000001,186.478166755623,-46.8605141688041
0.962500000000001,-182.368199311711,60.9095189886352
0.975000000000001,-524.082771498335,157.176756863947
0.987500000000001,-786.543253550881,227.621918703866
1,-929.592763117865,262.142244361854
1.0125,-931.219515142036,256.301444505982
1.025,-790.927840569814,211.878482518018
1.0375,-529.854376804157,136.462528845361
1.05,-187.587955680581,42.1646575120989
1.0625,183.839832010086,-56.3123588490635
1.075,527.865557502658,-143.970387120859
1.0875,792.006584086691,-207.803675188267
1.1,935.877715698775,-238.720692501939
1.1125,937.355968076697,-232.841517112912
1.125,795.991379008805,-191.955585277341
1.1375,533.108042547377,-123.115248036819
