"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-555.15063311262,966.298147346951
0.0125,-486.001795671417,836.174990431931
0.025,-416.852958230214,706.051833516911
0.0375,-283.093203217084,469.076846984012
0.05,-104.535448834901,161.681509720816
0.0625,91.9444874321859,-169.156569945839
0.075,276.41243982105,-473.048258934584
0.0875,420.479828082564,-703.897233342962
0.1,501.646651210759,-826.883119400252
0.1125,506.822630445921,-823.720094624533
0.125,434.430104164446,-695.368091647859
0.1375,294.77344717834,-461.833655316766
0.15,108.555184469195,-159.005670796908
0.1625,-96.1551139927501,166.798446924065
0.175,-288.192046267829,465.965093244599
0.1875,-438.003612437691,693.126580681595
0.2,-522.230594153873,814.037392506985
0.2125,-527.325417627522,810.744599616091
0.225,-451.738512429336,684.252040344951
0.2375,-306.26390324961,454.287736757986
0.25,-112.509730913659,156.231137211792
0.2625,100.31145809514,-164.333875384971
0.275,299.788899488245,-458.588468064659
0.2875,455.253625837939,-681.919436455173
0.3,542.483581440837,-800.67373496515
0.3125,547.494993791586,-797.253445489252
0.325,468.757605189083,-672.697314746921
0.3375,317.559107433762,-446.454063957271
0.35,116.392115072622,-153.355433676878
0.3625,-104.403156939721,161.769798464503
0.375,-311.194849303269,450.918181006
0.3875,-472.212490173668,670.27175003166
0.4,-562.393325711846,786.8005293071
0.4125,-567.314454089931,783.253525611962
0.425,-485.476589693563,660.711259337822
0.4375,-328.653749540283,438.336664365719
0.45,-120.19511228691,150.376052221664
0.4625,108.42397154096,-159.089772103167
0.475,322.406381438364,-442.961672350169
0.4875,488.867499058448,-658.201048450845
0.5,581.942054258767,-772.42500953899
0.5125,586.771695036473,-768.755594935429
0.525,501.884869320355,-648.30530458065
0.5375,339.538780572889,-429.944709459291
0.55,123.930049605179,-147.314694066469
0.5625,-112.381748276054,156.320911661881
0.575,-333.409037680769,434.722195435567
0.5875,-505.214117528769,645.712755922768
0.6,-601.120491733656,757.564440926332
0.6125,-605.855069152835,753.773492649097
0.625,-517.980987399535,635.498042601469
0.6375,-350.205762182483,421.279044586352
0.65,-127.583088036358,144.158074720286
0.6625,116.26598022206,-153.448534330683
0.675,344.199359870441,-426.210228427867
0.6875,521.239620128612,-632.821485356104
0.7,619.919947280924,-742.228407309754
0.7125,624.56031521905,-738.322249449726
0.725,533.746052697871,-622.290363179884
0.7375,360.65775809605,-412.353622099855
0.75,131.156448491157,-140.907942849259
0.7625,-120.073065354024,150.479803623553
0.775,-354.778673295659,417.437300808864
0.7875,-536.936513072032,619.528652649309
0.8,-638.332323514347,726.428421364193
0.812500000000001,-642.873230912314,722.405397898539
0.825000000000001,-549.178924460897,608.690656575409
0.837500000000001,-370.882497189489,403.166439128884
0.850000000000001,-134.645274234684,137.566596472332
0.862500000000001,123.806481231737,-147.415265748393
0.875000000000001,365.128077461772,-408.392828462459
0.887500000000001,552.30229837148,-605.853073223019
0.900000000000001,656.343070506189,-710.167923471962
0.912500000000001,660.78100982091,-706.032296068417
0.925000000000001,564.26512313304,-594.704257454062
0.937500000000001,380.86735460169,-393.719634020402
0.950000000000001,138.058813370481,-134.144438891603
0.962500000000001,-127.46758467171,144.263462538476
0.975000000000001,-375.252092174829,399.09271234197
0.987500000000001,-567.316087675892,591.788906443307
1,-673.936537178247,693.455545943148
1.0125,-678.268337873419,689.207255524356
1.025,-578.992309223407,580.338279759137
1.0375,-390.61713145846,384.02800586021
1.05,-141.369533534175,130.629414674873
1.0625,131.04337020692,-141.016172983719
1.075,385.137371734367,-389.539657478467
1.0875,581.965912780666,-577.346436552412
1.1,691.100658182902,-676.300689598052
1.1125,695.322996771341,-671.944812899192
1.125,593.347648000416,-565.604479691842
1.1375,400.113932883655,-374.087159373331
1.15,144.596614487469,-127.035099995469
1.1625,-134.535278865822,137.678161609445
1.175,-394.776391122153,379.738458367011
1.1875,-596.245522221024,562.536459453256
1.2,-707.824000749328,658.718473324505
1.2125,-711.935576343625,654.258033018891
1.225,-607.328911686,550.515134640537
1.2375,-409.356991953187,363.915830254566
1.25,-147.731771460808,123.361119408772
1.2625,137.94574662986,-134.255564832499
1.275,404.15763636177,-369.693879618281
1.2875,610.14996069989,-547.376928660063
1.3,724.099908607794,-640.723744964551
1.3125,728.09786834056,-636.162650512229
1.325,620.925911452238,-535.081664043887
1.3375,418.344622586881,-353.515164248076
1.35,150.776432793967,-119.611287084496
1.3625,-141.26043310706,130.741339492908
1.375,-413.29399089138,359.423531962876
1.3875,-623.668164107022,531.875189815392
1.4,-739.92224792308,622.33070536827
1.4125,-743.805945843523,617.67066174961
1.425,-634.131786399969,519.309463564648
1.4375,-427.071783526056,342.898529901876
1.45,-153.725556950674,115.78704308314
1.4625,144.492886436015,-127.154950534813
1.475,422.16602593157,-348.926441508633
1.4875,636.79546961949,-516.038627895873
1.5,755.280691623024,-603.545679066262
1.5125,759.045362834917,-598.788698463596
1.525,646.946432356326,-503.217960815841
1.5375,435.524517072348,-332.056598628563
1.55,156.5779313388,-111.887667238917
1.5625,-147.633065518695,123.484068399931
1.575,-430.778852418203,338.212594787415
1.5875,-649.522580429294,499.876959225846
1.6,-770.159746126115,584.377303441344
1.6125,-773.805133592754,579.527094678318
1.625,-659.34633223015,486.802863898296
1.6375,-443.701693303688,321.006981148756
1.65,-159.328193984943,107.915771817462
1.6625,150.679322664097,-119.738119113235
1.675,439.114406709352,-327.282122833088
1.6875,661.836646964896,-483.394819905244
1.7,784.550977696459,-564.837650352929
1.7125,788.071422057544,-559.896900444764
1.725,671.32404921227,-470.077005309115
1.7375,451.599497812698,-309.753193442383
1.75,161.972645798309,-103.871004905867
1.7625,-153.629500158574,115.90818492212
1.775,-447.168698129608,316.140711359517
1.7875,-673.730064249686,466.610075944135
1.8,-798.439353266356,544.939132537333
1.8125,-801.835750002646,539.912520969641
1.825,-682.875715567698,453.055002297295
1.8375,-459.206157245668,298.305589917003
1.85,-164.525555225405,99.7730132497177
1.8625,156.486587446159,-112.014150218123
1.875,454.93858437785,-304.801210731652
1.8875,685.192947716747,-449.52896188577
1.9,811.825059456874,-524.701804211675
1.9125,815.090667142413,-519.590719135431
1.925,693.998742710726,-435.752533662167
1.9375,466.522880055161,-286.67211085099
1.95,166.970913386801,-95.6099577850675
1.9625,-159.24065634963,108.044585281262
1.97499999999999,-462.42237641832,293.272682636075
1.98749999999999,-696.222221090198,432.169811257652
1.99999999999999,-824.697950392212,504.138242871266
2.01249999999999,-827.835250306532,498.947747370998
2.02499999999999,-704.684399418239,418.180434152762
2.03749999999999,-473.55066376531,274.862041634724
2.04999999999999,-169.309328924536,91.3852459815793
2.06249999999999,161.889332598841,-104.009308831826
2.07499999999999,469.619508713361,-281.566125041427
2.08749999999999,706.816980207307,-414.539242095499
2.09999999999999,837.053821880156,-483.260793734153
2.11249999999999,840.058845268574,-477.992401558707
2.12499999999999,714.927292641347,-400.344255794642
2.13749999999999,480.284061086982,-262.879650607874
2.14999999999999,171.541187923653,-87.1014168776425
2.16249999999999,-164.443890127907,99.9091026081989
2.17499999999999,-476.512473725418,269.675961614616
2.18749999999999,-716.971625424583,396.654211309167
2.19999999999999,-848.883398627579,462.078449868529
2.21249999999999,-851.757271741658,456.736813915475
2.22499999999999,-724.708809269647,382.252260352594
2.23749999999999,-486.712391227375,250.730464221739
2.24999999999999,-173.66986777544,82.7639649076303
2.26249999999999,166.895972217893,-95.7478305058573
2.27499999999999,483.109637361836,-257.618041124466
2.28749999999999,726.668878966152,-378.514398768716
2.29999999999999,860.173852480256,-440.603233510372
2.31249999999999,862.911546396438,-435.189834229409
2.32499999999999,734.043983717056,-363.921055217672
2.33749999999999,492.817394252455,-238.41787558204
2.34999999999999,175.684732438785,-78.3752870448059
2.36249999999999,-169.239410960232,91.5237785935914
2.37499999999999,-489.401869050696,245.397643097466
2.38749999999999,-735.900094068822,360.134621220474
2.39999999999999,-870.916283736292,418.848009675389
2.41249999999999,-873.513959934334,413.367634765383
2.42499999999999,-742.907408186788,345.361774562755
2.43749999999999,-498.612601253509,225.9559115802
2.44999999999999,-177.584853142063,73.9346890367689
2.46249999999999,171.468992518457,-87.2400047384039
2.47499999999999,495.380751909449,-233.021354047403
2.48749999999999,744.665982211184,-341.527645338266
2.49999999999999,881.103096911637,-396.831006281166
2.51249999999999,883.56285921264,-391.287714011181
2.52499999999999,751.298355431754,-326.586588293001
2.53749999999999,504.105603105078,-213.359260914079
2.54999999999999,179.355314137528,-69.4471372357331
2.56249999999999,-173.585594946094,82.9020415487401
2.57499999999999,-501.040935456732,220.499964168046
2.58749999999999,-752.961691197773,322.709960302271
2.59999999999999,-890.733911322523,374.568734894627
2.61249999999999,-893.055104658793,368.967198242321
2.62499999999999,-759.214817049023,307.610360589226
2.63749999999999,-509.277112137386,200.629096052161
2.64999999999999,-181.044629269453,64.9207490563296
2.66249999999999,175.616816063101,-78.5150718690228
2.67499999999999,506.385149773188,-207.842345999967
2.68749999999999,760.782288955513,-303.6937658186
2.69999999999999,899.80740938194,-352.076220661318
2.71249999999999,901.988612794406,-346.417895284687
2.72499999999999,766.656781275176,-288.440280218888
2.73749999999999,514.125745652871,-187.775516782761
