"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-967.853221698584,-556.21889630274
0.0125,-837.522497109848,-486.931613151615
0.025,-707.191772521113,-417.64433000049
0.0375,-469.835722295165,-283.624514201731
0.05,-161.945247098891,-104.725312049251
0.0625,169.428362844315,92.1270431422273
0.075,473.81110821533,276.939867493074
0.0875,705.034648261654,421.273171335012
0.1,828.221120675614,502.585688026868
0.1125,825.054808850994,507.764690235343
0.125,696.495951181516,435.231196164346
0.1375,462.584735546211,295.311447768788
0.15,159.265476605915,108.746572760382
0.1625,-167.066576864314,-96.3395868605426
0.175,-466.720946290443,-288.726505737483
0.1875,-694.25210454769,-438.806631737356
0.2,-815.361345455241,-523.18118318887
0.2125,-812.06495863214,-528.278895588548
0.225,-685.367714237167,-452.549153720721
0.2375,-455.03012644387,-306.808168815865
0.25,-156.488216783077,-112.703520187949
0.2625,164.599968287492,100.498828097021
0.275,459.335117686988,300.32915703734
0.2875,683.033072369456,456.06642078158
0.3,801.982858693738,543.445333040509
0.3125,798.558682270681,548.459358918981
0.325,673.800863841902,469.577962315788
0.3375,447.187379560258,318.10922748332
0.35,153.609977336648,116.588373942021
0.3625,-162.032632002985,-104.592581843049
0.375,-451.656716545156,-311.741519496739
0.3875,-671.372866114679,-473.034765510651
0.4,-788.094689288053,-563.3660564529
0.4125,-784.543917639096,-568.289916141961
0.425,-661.801570779988,-486.306013140055
0.4375,-439.062494555295,-329.21055085903
0.45,-150.626382192092,-120.392713930979
0.4625,159.34980563087,108.614951997058
0.475,443.692242409857,322.959708103977
0.4875,659.288424686951,489.698796940377
0.5,773.703893347428,582.925737719822
0.5125,770.030316030902,587.758073440973
0.525,649.382158917561,502.72341811304
0.5375,430.660808725713,340.101706517155
0.55,147.561337464273,124.130065965128
0.5625,-156.57833374853,-112.575539605995
0.575,-435.443353463209,-333.968369388002
0.5875,-646.786672405441,-506.054717135215
0.6,-758.826262429945,-602.114638595449
0.6125,-755.030963418327,-606.851768397237
0.625,-636.559913872333,-518.828486812436
0.6375,-421.983898311653,-350.773793895321
0.65,-144.401804258504,-127.785377139397
0.6625,153.70362970257,116.462380758578
0.675,426.921258329677,344.764349782958
0.6875,633.879859359728,522.088682833556
0.7,743.471833339725,620.924013601387
0.7125,739.560650522369,625.566699715459
0.725,623.335567178041,534.601300422595
0.7375,413.047735318829,361.231209422232
0.75,141.146500072174,131.35984996759
0.7625,-150.730249167412,-120.2709537314
0.775,-418.13844959406,-355.349699350698
0.7875,-620.570024158941,-537.793015280766
0.8,-727.651731042179,-639.345391897218
0.812500000000001,-723.623624417603,-643.888377006591
0.825000000000001,-609.718263610122,-550.041301989218
0.837500000000001,-403.848800191391,-371.46087846837
0.850000000000001,-137.800825871888,-134.850429374344
0.862500000000001,147.662044060367,124.00638679555
0.875000000000001,409.08203610317,365.703851493933
0.887500000000001,606.877236474255,553.166296038402
0.900000000000001,711.370198286442,657.36445328602
0.912500000000001,707.229270534875,661.804354884375
0.925000000000001,595.714518280816,565.134824445185
0.937500000000001,394.389257250179,381.449993357966
0.950000000000001,134.374785318714,138.265616343236
0.962500000000001,-144.507029142095,-127.669782018765
0.975000000000001,-399.769130143968,-375.831927846441
0.987500000000001,-592.795306259337,-568.187155555453
1,-694.636366670813,-674.96592438577
1.0125,-690.383062084839,-679.299833152607
1.025,-581.330188438664,-579.868677771613
1.0375,-384.685445170838,-391.204223284861
1.05,-130.855031196198,-141.577616764442
1.0625,141.254752435843,131.246709755376
1.075,390.204673513997,385.722172558468
1.0875,578.334024725656,582.843431150107
1.1,677.460277009177,692.138038325779
1.1125,673.098817980047,696.362296397377
1.125,566.577332746497,594.230315958046
1.1375,374.732957078042,400.70552739
1.15,127.255734892538,144.806059491227
1.1625,-137.912595202681,-134.740156566409
1.175,-380.390855899109,-395.365632328549
1.1875,-563.505714484124,-597.129501506934
1.2,-659.85567790736,-708.868909651449
1.2125,-655.389255735026,-712.982283891593
1.225,-551.468966081765,-608.21799739851
1.2375,-364.54775831775,-409.952369299119
1.25,-123.578014020974,-147.942887880861
1.2625,134.486521058983,138.152864961286
1.275,370.333395929344,404.750397954498
1.2875,548.326864716959,611.040424387738
1.3,641.837213203632,725.151852021606
1.3125,637.270072614313,729.151494221632
1.325,536.015036611656,621.820767380092
1.3375,354.133949689386,418.943960087865
1.35,119.82204495363,150.988860608382
1.3625,-130.968016191112,-141.468765783754
1.375,-360.049627796313,-413.891635094692
1.3875,-532.803949163152,-624.56407262751
1.4,-623.419511469953,-740.980609646394
1.4125,-618.753103604457,-744.865852216738
1.425,-520.220997022296,-635.030901068433
1.4375,-343.502026398526,-427.675146503274
1.45,-115.991792602151,-153.938519942248
1.4625,127.376342466128,144.702177557565
1.475,349.538154481713,422.767157118513
1.4875,516.945246030924,637.696410963124
1.5,604.608177357039,756.344674982945
1.5125,599.844681815988,760.1107088918
1.525,504.106601306147,647.850914045246
1.5375,332.644560325137,436.12983821151
1.55,112.08778967144,156.792127698721
1.5625,-123.700652820332,-147.843679850766
1.575,-338.809071899862,-431.382435855159
1.5875,-500.761055691983,-650.4287358567
1.6,-585.412853416801,-771.228738175105
1.6125,-580.5557761482,-774.875460004505
1.625,-487.669023625321,-660.255156327067
1.6375,-321.579219672421,-444.309564997532
1.65,-108.110332443485,-159.542972829149
1.6625,119.94777730468,150.890886523479
1.675,327.864251956497,439.72109389604
1.6875,484.256341799246,662.746127489516
1.7,565.845981492643,785.625047173872
1.7125,560.898923224953,789.146617434107
1.725,470.920104664349,672.236484006686
1.7375,310.311492156602,452.210469683026
1.75,104.06065031069,162.187015351504
1.7625,-116.114431491536,-153.841340226384
1.775,-316.707167856322,-447.777875892423
1.7875,-467.44913214081,-674.643571004244
1.8,-545.920439532189,-799.517800279183
1.8125,-540.887756038224,-802.915457924332
1.825,-453.875800491376,-683.79175352409
1.8375,-298.847923731159,-459.819347371429
1.85,-99.9559571758746,-164.742109372111
1.8625,112.214739878513,156.700628083836
1.875,305.351793404054,455.550139314925
1.8875,450.344734088273,686.109950707788
1.9,525.656170682748,812.907951042798
1.9125,520.538639969937,816.1742878569
1.925,436.548988256262,694.918783869289
1.9375,287.197371014478,467.137914230036
1.95,95.7881278089228,167.188288113068
1.9625,-108.240387899592,-159.455612415097
1.97499999999999,-293.808178151369,-463.036430789126
1.98749999999999,-432.960573231393,-697.142365712752
1.99999999999999,-505.063988382282,-825.784866107444
2.01249999999999,-499.865010337979,-828.921803178657
2.02499999999999,-418.952943156899,-705.607635941437
2.03749999999999,-275.37050822225,-474.168326227003
2.04999999999999,-91.5559439656984,-169.526327466462
2.06249999999999,104.198214651028,162.104684223582
2.07499999999999,282.084561541887,470.235078800728
2.08749999999999,415.30617043275,707.740776022447
2.09999999999999,484.15545962386,838.143554753586
2.11249999999999,478.878324150522,841.148191421006
2.12499999999999,401.090091116095,715.852217472679
2.13749999999999,263.371944780853,480.903315444794
2.14999999999999,87.2660815308705,171.759563209256
2.16249999999999,-100.093089348406,-164.660322650304
2.17499999999999,-270.177495880408,-477.13077676808
2.18749999999999,-397.393932579731,-717.89694982013
2.19999999999999,-462.941924336964,-849.975239295696
2.21249999999999,-457.592640117487,-852.84959008086
2.22499999999999,-382.968481679569,-725.634106130802
