"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,556.542185977553,-968.633503034131
0.0125,487.216371134965,-838.198794821762
0.025,417.890556292377,-707.764086609394
0.0375,283.79453941227,-470.217912867737
0.05,104.788413289337,-162.076810081663
0.0625,-92.1786328059212,169.564375420026
0.075,-277.1022211998,474.193854220633
0.0875,-421.523121614815,705.605896959446
0.1,-502.885905101975,828.893478752845
0.1125,-508.070271901131,825.72608499097
0.125,-435.495389450448,697.064310643233
0.1375,-295.49172388994,462.96215131916
0.15,-108.815133990025,159.396545326694
0.1625,96.3975108745285,-167.201986460054
0.175,288.899248405151,-467.100390362795
0.1875,439.074037475029,-694.818587888816
0.2,523.501723071161,-816.02812854174
0.2125,528.604579254553,-812.730374619682
0.225,452.829564501695,-685.929915188635
0.2375,306.999587971227,-455.40447533697
0.25,112.776054694186,-156.618043180095
0.2625,-100.559116910584,164.734190504353
0.275,-300.515279185976,459.711558905498
0.2875,-456.349791878001,683.593781434252
0.3,-543.78559908917,802.64327842239
0.3125,-548.803936763319,799.216680769035
0.325,-469.874697042254,674.357113602288
0.3375,-318.311106109203,447.556816806084
0.35,-116.663923832058,153.737927121892
0.3625,104.656333005046,-162.164540013151
0.375,311.938450230521,-452.029776635412
0.3875,473.334545214348,-671.927786321575
0.4,563.724335940396,-788.746436270426
0.4125,568.652505164465,-785.193384060914
0.425,486.617491698496,-662.349989029949
0.4375,329.422706419787,-439.427450430524
0.45,120.471985182629,-150.7528143536
0.4625,-108.683675121997,159.482288771456
0.475,-323.166166505973,444.059943989321
0.4875,-490.013657166127,659.8352052337
0.5,-583.301190361089,774.346200788939
0.5125,-588.137622701862,770.670269722699
0.525,-503.049341980561,649.923036953723
0.5375,-340.323181679248,431.019396168483
0.55,-124.211604945058,147.684347350792
0.5625,112.647540859537,-156.707885123933
0.575,334.184075574822,-435.805273876015
0.5875,506.383279247763,-647.325209551949
0.6,602.50685631349,-759.45868255228
0.6125,607.248004382744,-755.661379137485
0.625,519.167608954553,-637.091455571418
0.6375,351.004047268728,-422.336924058228
0.65,127.870547978768,-144.523679392201
0.6625,-116.537711676025,153.831373200541
0.675,-344.989419069778,427.277457329732
0.6875,-522.430739649158,634.409739926707
