"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-559.166332921962,-966.004011418696
0.0125,-481.059521078498,-840.78379054117
0.025,-402.952709235033,-715.563569663645
0.0375,-264.627924273678,-480.728610053277
0.05,-87.727218830104,-171.731650696172
0.0625,100.509560449278,164.564102479815
0.075,271.414659061427,476.927778283033
0.0875,399.26939311981,717.627308931717
0.1,465.173761331071,849.688432260605
0.1125,459.840974079647,852.589943719025
0.125,384.892394334095,725.444709274092
0.1375,252.502289536338,487.223177841782
0.15,83.39473190934,173.874046455241
0.1625,-96.3571007589533,-167.030973745365
0.175,-259.378296653719,-483.589137728235
0.1875,-381.160644620628,-727.418861020987
0.2,-443.734348370229,-861.092905797949
0.2125,-438.329522394146,-863.859014049979
0.225,-366.591982305177,-734.876862749
0.2375,-240.208624971931,-493.401387603863
0.25,-79.0099954453392,-175.911972096007
0.2625,92.1404678195426,169.399206784839
0.275,247.177910611261,489.943457072024
0.2875,362.810513875286,736.755328591827
0.3,422.011233302715,871.951245078425
0.3125,416.537515531021,874.581038805835
0.325,348.056148025715,743.839463262696
0.3375,227.763174874361,499.266175947435
0.35,74.5739166121037,177.836968708211
0.3625,-87.869149654747,-171.660498721479
0.375,-234.819129660577,-495.986804018357
0.3875,-344.224162574014,-745.618867932125
0.4,-400.018313646666,-882.257477080827
0.4125,-394.479980204528,-884.745971882198
0.425,-329.296092411843,-752.325542746832
0.4375,-215.173226828702,-504.817012169606
0.45,-70.0867937912502,-179.639638593452
0.4625,83.5334956923628,173.802292938204
0.475,222.309777151775,501.718911885211
0.4875,325.422369792084,754.006985042946
0.5,377.770451040464,891.999976576513
0.5125,372.171580782699,894.347831482524
0.525,310.327478723581,760.332697453616
0.5375,202.448596441678,510.047554523919
0.55,65.5626590813055,181.343573539561
0.5625,-79.1520770809441,-175.8461903751
0.575,-209.658806540382,-507.127521174182
0.5875,-306.413148461626,-761.919758315341
0.6,-355.28628338758,-901.178188185103
0.6125,-349.629623681684,-903.38275645712
0.625,-291.165968910945,-767.868180484838
0.6375,-189.595071908706,-514.950914803178
0.65,-60.9976988326507,-182.929267554436
0.6625,74.7180922018414,177.774662005367
0.675,196.877437177382,512.215509231042
0.6875,287.213939053159,769.351430044929
0.7,332.578895289877,909.78951909004
0.7125,326.869056688358,911.854396044583
0.725,271.822272613894,774.915077898339
0.7375,176.624251699994,519.538877900432
0.75,56.3901829304737,184.397120676879
0.7625,-70.2377269312988,-179.586096927292
0.775,-183.97556531349,-516.990844172731
0.7875,-267.830399854479,-776.296317266528
0.8,-309.662072220232,-917.832215225411
0.812500000000001,-303.900725192181,-919.752373603107
0.825000000000001,-252.304636848575,-781.477410297396
0.837500000000001,-163.539787215341,-523.798290862466
0.850000000000001,-51.7463403058529,-185.747157521201
0.862500000000001,65.7117972798731,181.286812159546
0.875000000000001,170.952243549969,521.429283638997
0.887500000000001,248.280748563365,782.763146161004
0.900000000000001,286.546700500122,925.295991415458
0.912500000000001,280.739124482557,927.070543385507
0.925000000000001,232.625376766661,787.546662812479
0.937500000000001,150.349948184234,527.71917791489
0.950000000000001,47.0704715745583,186.991797802266
0.962500000000001,-61.1466624538145,-182.881772475589
0.975000000000001,-157.819744102064,-525.543829052938
0.987500000000001,-228.570192026468,-788.730390775251
1,-263.248322756713,-932.172190701598
1.0125,-257.396455309553,-933.798795055352
1.025,-212.796549037126,-793.114261860901
1.0375,-137.065716137549,-531.314680966134
1.05,-42.3650614485441,-188.100271672943
1.0625,56.5405500056008,184.353251619926
1.075,144.588285879848,529.326721598817
1.0875,208.7133516007,794.192411078586
1.1,239.781594724898,938.455626362702
1.1125,233.890901216725,939.933247862382
1.125,192.834468611513,798.175487801684
1.1375,123.692594329833,534.566987087347
1.15,37.6326965097738,189.09659435045
1.1625,-51.8982202527862,-185.70758258317
1.175,-131.264280433152,-532.77134663778
1.1875,-188.723767089561,-799.150478227449
1.2,-216.164393171441,-944.142910757875
1.2125,-210.238217960097,-945.472092809327
1.225,-172.75147382662,-802.735303537028
1.2375,-110.245188620129,-537.482644834269
1.25,-32.8780382345364,-189.97451864109
1.2625,47.2234560396718,186.950096031937
1.275,117.858691525026,535.87020936304
1.2875,168.618122045373,803.608633202415
1.3,192.412649254299,949.235622339566
1.3125,186.456117597852,950.416002084791
1.325,152.561672811032,806.789202561529
1.3375,96.7275576979577,540.063019001656
1.35,28.1012660428446,190.734665919325
1.3625,-42.5175190943147,-188.06240626171
1.375,-104.378814879602,-538.645270413509
1.3875,-148.408080798181,-807.55960107724
1.4,-168.542199600158,-953.735612931655
1.4125,-162.556890964645,-954.767345530992
1.425,-132.273531253906,-810.333147383125
1.4375,-83.1512209503438,-542.309069852319
1.45,-23.3080606681839,-191.374252414449
1.4625,37.7891859182408,189.066829155663
1.475,90.8344901257479,541.076423622766
1.4875,128.102850751168,811.003973383202
1.5,144.563177208746,957.636590145784
1.5125,138.553422190334,958.516566864328
1.525,111.903066567069,813.379404997589
1.5375,69.5176341535255,544.202948300585
1.55,18.4991371269011,191.893751719431
1.5625,-33.0341284604606,-189.94984424274
1.575,-77.2318306512388,-543.173399153282
1.5875,-107.715673289656,-813.939351762739
1.6,-120.491627804681,-960.930077849506
1.6125,-114.460446523963,-961.660012840568
1.625,-91.4605914305815,-815.904084630406
1.6375,-55.8415542007303,-545.754922432055
1.65,-13.6780364312772,-192.287664923898
1.6625,28.2591512061194,190.712664595904
1.675,63.580541450079,544.923107157476
1.6875,87.258680640031,816.355235103335
1.7,96.3422554025814,963.61567910305
1.7125,90.2956577494101,964.192190918805
1.725,70.9599832319918,817.907047944714
1.7375,42.1296129852498,546.964337829352
1.75,8.8476251420068,192.552827724088
1.7625,-23.4626848342149,-191.351154223856
1.775,-49.886691981642,-546.322836190869
1.7875,-66.7494467560658,-818.256405396912
1.8,-72.134055647724,-965.686009738833
