"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,964.306705204069,553.906346532988
0.0125,834.448668923202,484.916570009365
0.025,704.590632642335,415.926793485741
0.0375,468.103130088304,282.468749068629
0.05,161.341393667086,104.309455763437
0.0625,-168.811647227965,-91.7348803889892
0.075,-472.07087444965,-275.796399996917
0.0875,-702.437501691575,-419.548979285155
0.1,-825.163802921418,-500.541309247282
0.1125,-822.003292854213,-505.710689896369
0.125,-693.915151541093,-433.481389449187
0.1375,-460.864397235553,-294.133635603811
0.15,-158.667785618305,-108.324105245422
0.1625,166.454202086706,95.9398358988328
0.175,464.99334111261,287.560725405802
0.1875,691.675002744667,437.050222216539
0.2,812.328082276484,521.099037265809
0.2125,809.038109591332,526.187526565807
0.225,682.807718971605,450.767949122642
0.2375,453.325295105703,305.609978160337
0.25,155.896094908227,112.273941865896
0.2625,-163.991681139969,-100.090891089769
0.275,-457.62201450852,-299.142851218903
0.2875,-680.47737440698,-454.278581855842
0.3,-798.976149461299,-541.327072191855
0.3125,-795.558878727672,-546.332384172149
0.325,-671.263983826031,-467.766528724789
0.3375,-445.499098257204,-316.891739487219
0.35,-153.023777591297,-116.152092005244
0.3625,161.429171978443,104.17701266734
0.375,449.959000585828,310.534945035675
0.3875,668.841001117212,471.217429874608
0.4,785.116565660941,561.213357453968
0.4125,781.573346278886,566.128823455324
0.425,659.290373406157,484.466372449639
0.4375,437.391011613375,327.974013221858
0.45,150.048015807813,119.951115149017
0.4625,-158.752295702894,-108.193196148118
0.475,-442.010817969421,-321.733600786858
0.4875,-656.782809089855,-487.853464357902
0.5,-770.756825250734,-580.740063670207
0.5125,-767.091409406373,-585.564418976916
0.525,-646.89871747249,-500.856721252703
0.5375,-429.008248406742,-338.846934425079
0.55,-146.989579691902,-123.681787569788
0.5625,155.985982007844,112.146298947659
0.575,433.780303258758,332.724053662966
0.5875,644.308791892293,504.182163917911
0.6,755.912878724709,599.897346382424
0.6125,752.12654608537,604.626959276767
0.625,634.105303216524,516.934848704494
0.6375,420.352074934541,349.502228088443
0.65,143.837205929695,127.33109667957
0.6625,-153.117321325556,-116.026434533354
0.675,-425.277860097874,-343.502471617286
0.6875,-631.431714279808,-520.189914800437
0.7,-740.594235332969,-618.676312528896
0.7125,-736.692077860234,-623.311567449435
0.725,-620.912393783054,-532.682651202079
0.7375,-411.436817119602,-359.94277817135
0.75,-140.59013015106,-130.900466420524
0.7625,150.15109154644,119.829128641536
0.775,416.514525523858,354.070140466146
0.7875,618.154261939532,535.869722536941
0.8,724.811540773979,637.068472329395
0.812500000000001,720.793064772546,641.604467979012
0.825000000000001,607.327788090122,548.098854411882
0.837500000000001,402.260129440911,370.15670577604
0.850000000000001,137.25343120493,134.385903522975
0.862500000000001,-147.090437442661,-123.558447207729
0.875000000000001,-407.480718585173,-364.408402311864
0.887500000000001,-604.493644158863,-551.218947070551
