"Time [ms]","InducedVoltage(Cos_Winding) [mV]","InducedVoltage(Sin_Winding) [mV]"
0,-558.6743054504,-964.20184991184
0.0125,-480.635614009012,-839.217427903313
0.025,-402.596922567624,-714.233005894787
0.0375,-264.394029588592,-479.837827294913
0.05,-87.6485445101764,-171.415996496508
0.0625,100.42120725441,164.254162088097
0.075,271.175203847355,476.039931302426
0.0875,398.916568229084,716.295359199887
0.1,464.762131888771,848.114805998047
0.1125,459.433481339994,851.013991943918
0.125,384.551238347497,724.107209256812
0.1375,252.277338305175,486.326954100842
0.15,83.3200886936423,173.557808835659
0.1625,-96.2724402425447,-166.719780941979
0.175,-259.148044266616,-482.695667689248
0.1875,-380.822078082986,-726.0797336484
0.2,-443.339584639059,-859.510782857
0.2125,-437.939101376462,-862.274883560878
0.225,-366.265063672025,-733.53240083198
0.2375,-239.993949344131,-492.501207403673
0.25,-78.9388981182589,-175.594030056763
0.2625,92.0587830310988,169.085636662022
0.275,246.957839699819,489.046228799155
0.2875,362.486404309781,735.409080637916
0.3,421.633985962635,870.361576781716
0.3125,416.164717374552,872.989671073676
0.325,347.743950551836,742.488255791115
0.3375,227.55889739042,498.362485590583
0.35,74.5061877808386,177.517223886037
0.3625,-87.7910680928106,-171.345524164854
0.375,-234.608881854897,-495.085089466113
0.3875,-343.914948347263,-744.266371080247
0.4,-399.658855294649,-880.660652658463
0.4125,-394.125085239247,-883.147411246622
0.425,-328.999480754017,-750.968903032178
0.4375,-214.978657161126,-503.908626693025
0.45,-70.0234539579912,-179.320011438861
0.4625,83.4587105727913,173.486449656468
0.475,222.109471830002,500.812688543414
0.4875,325.129125526106,752.649334725608
0.5,377.429369624318,890.396480535343
0.5125,371.835291751413,892.742856981606
0.525,310.046834361763,758.970985760073
0.5375,202.26519192036,509.135933160714
0.55,65.5033310464791,181.022476993973
0.5625,-79.0807928752665,-175.528207965445
0.575,-209.469363387718,-506.21809343301
0.5875,-306.135866137917,-760.556768815087
0.6,-354.964627120513,-899.569183733221
0.6125,-349.312888194719,-901.772604660907
0.625,-290.901885544218,-766.501642965383
0.6375,-189.423245360473,-514.037451413665
0.65,-60.9418951684775,-182.606769381291
0.6625,74.6502737301642,177.454806315763
0.675,196.699179277986,511.303354187786
0.6875,286.953420427343,767.984344601226
0.7,332.277041220229,908.175964386171
0.7125,326.572156014099,910.239931539634
0.725,271.575350378637,773.545612676337
0.7375,176.463650276241,518.623029086597
0.75,56.3387650056717,184.074924440423
0.7625,-70.1742220819444,-179.266048422284
0.775,-183.807950937299,-516.075256740912
0.7875,-267.58732808148,-774.926883310101
0.8,-309.380420960342,-916.215310338393
0.812500000000001,-303.624110232587,-918.134826777285
0.825000000000001,-252.075031076371,-780.105811682971
0.837500000000001,-163.390811823205,-522.880959158621
0.850000000000001,-51.69942987799,-185.42480769126
0.862500000000001,65.6522828535713,180.965858138429
0.875000000000001,170.79664520838,520.512626507758
0.887500000000001,248.054706677821,781.390986917868
0.900000000000001,286.285748603079,923.676934833808
0.912500000000001,280.483386830948,925.451092401195
0.925000000000001,232.413267141077,786.172963962574
0.937500000000001,150.213204581654,526.801720310318
0.950000000000001,47.0272182424032,186.668612658315
0.962500000000001,-61.0907696829844,-182.559327855149
0.975000000000001,-157.676207204416,-524.626816901725
0.987500000000001,-228.3617179587,-787.356534757937
1,-263.00838228455,-930.551710905772
1.0125,-257.161608896895,-932.177776450525
1.025,-212.602251143668,-791.739661474409
1.0375,-136.940897994936,-530.396461705259
1.05,-42.3265350024384,-187.777574471158
1.0625,56.4890654354368,184.031175650322
1.075,144.45635224917,528.408278137089
1.0875,208.52315455388,792.818102363299
1.1,239.562721079133,936.833919053959
1.1125,233.677495763086,938.311423195822
1.125,192.658720053726,796.800767158861
1.1375,123.579618913305,533.647957465871
1.15,37.5987786140571,188.774224036515
1.1625,-51.8508896286034,-185.385246467321
1.175,-131.144597012169,-531.852462017799
1.1875,-188.551684680254,-797.775664975584
1.2,-215.967442302161,-942.520999500247
1.2125,-210.046965777553,-943.850309625714
1.225,-172.594428883902,-801.360386480303
1.2375,-110.145316086345,-536.564337896404
1.25,-32.8482131735974,-189.651681084436
1.2625,47.1799939793107,186.626305833325
1.275,117.751638282559,534.952332751905
1.2875,168.464949304349,802.233650018393
1.3,192.238342577741,947.614427598951
1.3125,186.287463440043,948.795106145184
1.325,152.423823653875,805.415220012051
1.3375,96.6402302335172,539.145250622005
1.35,28.0765552521713,190.412489577372
1.3625,-42.4785120126223,-187.739365009138
1.375,-104.284617046238,-537.726719567437
1.3875,-148.274389435624,-806.186018611051
1.4,-168.39055430719,-952.115964283242
1.4125,-162.41094030823,-953.148175139151
1.425,-132.155078522369,-808.962042460915
1.4375,-83.0771334790626,-541.391889341055
1.45,-23.2881594885198,-191.05336622857
1.4625,37.7545520585949,188.744337574723
1.475,90.7533267590647,540.158996770396
1.4875,127.988837497749,809.63242889141
1.5,144.434595648642,956.019711057692
1.5125,138.430561751854,956.900528277379
1.525,111.804542947597,812.010181318422
1.5375,69.4567169052203,543.289038660091
1.55,18.4834831583309,191.573331245614
1.5625,-33.0038652549717,-189.627544262208
1.575,-77.1634708685514,-542.258422404071
1.5875,-107.621602766067,-812.570003943679
1.6,-120.386366040496,-959.317110018055
1.6125,-114.361063018164,-960.047971352729
1.625,-91.3816518963354,-814.537971004497
